controller,K,finite_s,pyragas_delay,pyragas_sign,pyragas_history_signal,stable,divergence_detected,divergence_reason,divergence_index,steps_completed,controller_law_coordinate_system,control_input_clip_normalized,divergence_abs_limit_normalized,metric_segment,hr_mode,optimizer,control_start_idx,control_start_time,control_start_frac,target_mode,evaluation_start_idx,evaluation_end_idx,evaluation_index_semantics,evaluation_sample_count,raw_readout_target_rmse_state,raw_readout_target_rmse_x,raw_readout_target_nrmse_x,corrected_feedback_input_target_rmse_state,corrected_feedback_input_target_rmse_x,corrected_feedback_input_target_nrmse_x,uncontrolled_target_rmse_state,uncontrolled_target_rmse_x,spike_count_before,spike_count_after,uncontrolled_spike_count_after,spike_reduction_percent,control_effort_mean_sq,control_energy_dt_sum,control_sample_dt,mean_control_norm,max_control_norm,evaluation_time_to_tolerance,settling_time,mean_error_norm_post,max_error_norm_post,target_rmse_state,target_rmse_x,target_nrmse_x,control_energy,control_energy_alias_of,target_rmse_alias_of,settling_time_alias_of,pyragas_periodicity_rmse_state,pyragas_periodicity_rmse_x,pyragas_periodicity_rmse_state_norm,pyragas_periodicity_rmse_x_norm,pyragas_x_amplitude_post,pyragas_uncontrolled_x_amplitude_post,pyragas_x_amplitude_ratio,pyragas_x_std_post,pyragas_uncontrolled_x_std_post,pyragas_x_std_ratio,pyragas_spike_interval_cv,pyragas_spike_interval_mean,pyragas_spike_interval_std,pyragas_spike_interval_mean_time,pyragas_delay_time,pyragas_delay_period_mismatch,pyragas_detected_peak_count,pyragas_uncontrolled_detected_peak_count,pyragas_rhythm_type,pyragas_detected_cycle_count,pyragas_cycle_counts_by_window,pyragas_cycle_window_coverage,pyragas_rhythm_interval_mean,pyragas_rhythm_interval_std,pyragas_rhythm_interval_cv,pyragas_empirical_period_steps,pyragas_empirical_period_time,pyragas_empirical_recurrence_error_norm,pyragas_empirical_recurrence_correlation,pyragas_empirical_tail_closure_error_norm,pyragas_control_tail_rms,pyragas_control_decay_ratio,pyragas_noninvasiveness_ratio,pyragas_evaluation_start_idx,pyragas_evaluation_end_idx,pyragas_evaluation_start_time,pyragas_transient_samples_ignored,pyragas_peak_window_coverage,pyragas_peak_counts_by_window,pyragas_peak_amplitude_cv,pyragas_window_amplitude_cv,pyragas_drift_ratio,pyragas_tail_activity_ratio,pyragas_tail_closure_error_norm,pyragas_quality_pass,pyragas_quality_issues,pyragas_paper_style_diagnostics,selection_score,pyragas_selection_status
pyragas,0.02,0.8,80,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1965897896083924,0.612667749316697,1.2332052448654964,1.1961428395292482,0.6120855855094461,1.232033439329342,1.0846512303763423,0.5791462543076985,2,4,7,42.857142857142854,6.373999333240528e-05,0.011473198799822516,0.009999999999990905,0.003740435603473658,0.05144139549200811,nan,nan,1.7891705559759916,4.5149600970404355,1.1961428395292482,0.6120855855094461,1.232033439329342,6.373999333240528e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.17724099388850922,0.15123212568002467,0.26383204884051814,0.3586938345302081,2.490771134069785,2.9622735499736264,0.8408308996621736,0.42161897172862717,0.5440186871140104,0.7750082519504853,nan,nan,nan,nan,0.7999999999992724,nan,2,5,spiking,2,"[1, 0, 1, 0]",0.5,nan,nan,nan,0,nan,nan,nan,nan,0.0011177481153939349,0.11884065349026733,0.0016638237515047493,13500,27000,1185.0,4500,0.5,"[1, 0, 1, 0]",nan,0.7614634868105422,0.14877820263299135,0.17744792018352332,0.07250658871486898,False,too_few_evaluation_peaks;too_few_repeated_cycles;irregular_empirical_rhythm;peaks_not_sustained_across_evaluation;inconsistent_spike_amplitudes;tail_activity_collapsed;high_empirical_recurrence_error;weak_empirical_cycle_correlation;empirical_orbit_not_closed,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",3287.7737960023696,best_available_only_no_quality_pass
pyragas,0.085,0.8,80,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,2.117854941578496,0.8219232015565059,1.6544040455313387,2.116283189655708,0.8214176738251016,1.653386496540898,1.0846512303763423,0.5791462543076985,2,1,7,85.71428571428571,0.0013272275732289845,0.23890096318099993,0.009999999999990905,0.01146092740847672,0.24390245453874473,nan,nan,3.262028034999205,11.13396695565613,2.116283189655708,0.8214176738251016,1.653386496540898,0.0013272275732289845,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.2846929583548855,0.11581246821994946,0.17219241662134238,0.1241600231595368,4.296467874581964,2.9622735499736264,1.4503953811491233,0.9327677723701668,0.5440186871140104,1.7145877420469677,nan,nan,nan,nan,0.7999999999992724,nan,1,5,undetermined,1,"[1, 0, 0, 0]",0.25,nan,nan,nan,0,nan,nan,nan,nan,0.0004127696175159051,0.0049163102154962165,0.0002496577307659678,13500,27000,1185.0,4500,0.25,"[1, 0, 0, 0]",nan,1.6235906025366695,0.35539208775823367,0.0038382867148918356,0.0010114613898077362,False,too_few_evaluation_peaks;too_few_repeated_cycles;irregular_empirical_rhythm;amplitude_outside_preferred_range;peaks_not_sustained_across_evaluation;cycles_not_sustained_across_evaluation;trajectory_drifted;tail_activity_collapsed;high_empirical_recurrence_error;weak_empirical_cycle_correlation;empirical_orbit_not_closed,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",3400.6103916335237,
pyragas,0.15,0.8,80,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,2.3359050611379324,1.0438981844880983,2.1012052905543865,2.3337734439123596,1.0433257486496612,2.1000530659120793,1.0846512303763423,0.5791462543076985,2,1,7,85.71428571428571,0.003910215061139259,0.7038387110044265,0.009999999999990905,0.023130344864662204,0.3631972688743827,nan,nan,3.18516745477981,13.410934553062681,2.3337734439123596,1.0433257486496612,2.1000530659120793,0.003910215061139259,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.2775484447131535,0.1085606716698754,0.11011205281301992,0.10048426563428266,4.741852866055606,2.9622735499736264,1.6007477993036203,1.0803748326627296,0.5440186871140104,1.9859149294926972,nan,nan,nan,nan,0.7999999999992724,nan,1,5,undetermined,1,"[0, 1, 0, 0]",0.25,nan,nan,nan,0,nan,nan,nan,nan,0.0009985317332249577,0.14987560826452978,0.00039614842395523656,13500,27000,1185.0,4500,0.25,"[0, 1, 0, 0]",nan,1.00858965248271,0.2429892180270749,0.011997951717001805,0.001600236367803977,False,too_few_evaluation_peaks;too_few_repeated_cycles;irregular_empirical_rhythm;amplitude_outside_preferred_range;peaks_not_sustained_across_evaluation;cycles_not_sustained_across_evaluation;trajectory_drifted;tail_activity_collapsed;high_empirical_recurrence_error;weak_empirical_cycle_correlation;empirical_orbit_not_closed,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",3382.3142275155287,
pyragas,0.215,0.8,80,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,2.6113981111217863,1.2339950891477744,2.4838409036096927,2.609088381457173,1.233473733385325,2.482791495245354,1.0846512303763423,0.5791462543076985,2,1,7,85.71428571428571,0.006980902558656159,1.2565624605569659,0.009999999999990905,0.03489654449926196,0.4293096355042174,nan,nan,3.249232930067099,14.497472486218241,2.609088381457173,1.233473733385325,2.482791495245354,0.006980902558656159,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.25896902884207423,0.1006013876251576,0.08767096835191046,0.09145094660270092,4.741218061642398,2.9622735499736264,1.6005335029523555,1.1000584615292155,0.5440186871140104,2.022096827895685,nan,nan,nan,nan,0.7999999999992724,nan,1,5,undetermined,1,"[0, 0, 1, 0]",0.25,nan,nan,nan,0,nan,nan,nan,nan,0.0892390740617368,19.026991765120975,0.03021085599618707,13500,27000,1185.0,4500,0.25,"[0, 0, 1, 0]",nan,0.8942200320586317,0.2581672175059949,1.0134575543681799,0.006696583707066132,False,too_few_evaluation_peaks;too_few_repeated_cycles;irregular_empirical_rhythm;amplitude_outside_preferred_range;peaks_not_sustained_across_evaluation;cycles_not_sustained_across_evaluation;trajectory_drifted;high_empirical_recurrence_error;weak_empirical_cycle_correlation;empirical_orbit_not_closed,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",3337.86017696785,
pyragas,0.28,0.8,80,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.4282923243495413,0.7256980385289038,1.4607177027035616,1.4258114548871899,0.7142910275626346,1.437757157175369,1.0846512303763423,0.5791462543076985,2,1,7,85.71428571428571,0.0008158613155109528,0.14685503679183795,0.009999999999990905,0.011120776307379718,0.2879436886555138,nan,nan,2.0386003473552883,5.100904497531178,1.4258114548871899,0.7142910275626346,1.437757157175369,0.0008158613155109528,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.06435899763867255,0.050529907357475375,0.08464148721650608,0.08388956444735877,3.530880845981313,2.9622735499736264,1.191949624643122,0.60233841587273,0.5440186871140104,1.107201701228505,nan,nan,nan,nan,0.7999999999992724,nan,1,5,undetermined,1,"[0, 0, 0, 1]",0.25,nan,nan,nan,0,nan,nan,nan,nan,0.06474341151010685,14.524271385368248,0.08514704763507454,13500,27000,1185.0,4500,0.25,"[0, 0, 0, 1]",nan,1.3800373739622536,0.319640864628563,1.2515140513238112,0.6375867299539724,False,too_few_evaluation_peaks;too_few_repeated_cycles;irregular_empirical_rhythm;peaks_not_sustained_across_evaluation;cycles_not_sustained_across_evaluation;trajectory_drifted;high_empirical_recurrence_error;weak_empirical_cycle_correlation;empirical_orbit_not_closed,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",3322.591053730254,
pyragas,0.34500000000000003,0.8,80,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.0256642123863502,0.2832404704735469,0.5701191781935853,1.02246874698581,0.28208135658280636,0.5677860615393271,1.0846512303763423,0.5791462543076985,2,0,7,100.0,5.9816221203822476e-05,0.010766919816678253,0.009999999999990905,0.005594723816756214,0.06805826979820817,nan,nan,1.5154643932969338,3.7309229736170404,1.02246874698581,0.28208135658280636,0.5677860615393271,5.9816221203822476e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.013811642446392526,0.004701321809166681,0.029745117849484644,0.03219156588916052,0.5841820972773488,2.9622735499736264,0.1972073434212549,0.1460420355242707,0.5440186871140104,0.2684504025018254,nan,nan,nan,nan,0.7999999999992724,nan,0,5,undetermined,0,"[0, 0, 0, 0]",0.0,nan,nan,nan,0,nan,nan,nan,nan,0.012428693266864634,2.380904090667423,0.026766761981631318,13500,27000,1185.0,4500,0.0,"[0, 0, 0, 0]",nan,0.5168613785763164,0.6215434856629253,0.5295518877829485,0.05794040988905858,False,too_few_evaluation_peaks;too_few_repeated_cycles;irregular_empirical_rhythm;amplitude_outside_preferred_range;peaks_not_sustained_across_evaluation;cycles_not_sustained_across_evaluation;trajectory_drifted;high_empirical_recurrence_error;weak_empirical_cycle_correlation;empirical_orbit_not_closed,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",3401.537672128554,
pyragas,0.41000000000000003,0.8,80,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.8123638772833675,0.2099238328711865,0.42254414730943607,0.8097563981918312,0.20916164894783731,0.4210099891741749,1.0846512303763423,0.5791462543076985,2,0,7,100.0,9.097759388343172e-05,0.016375966899002815,0.009999999999990905,0.007399094243076177,0.08088084236888508,nan,nan,1.2294663825569845,2.8571926509761507,0.8097563981918312,0.20916164894783731,0.4210099891741749,9.097759388343172e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.014342265991996875,0.004087406786329929,0.042899844670531866,0.04425629770940243,0.37843123932648454,2.9622735499736264,0.12775026780691937,0.09235763039124582,0.5440186871140104,0.16976922407058853,nan,nan,nan,nan,0.7999999999992724,nan,0,5,undetermined,0,"[0, 0, 0, 0]",0.0,nan,nan,nan,0,nan,nan,nan,nan,0.014441791063047254,2.0973892681824404,0.043197538918516624,13500,27000,1185.0,4500,0.0,"[0, 0, 0, 0]",nan,0.36166441171515745,0.6116565479605338,0.4784213662253595,0.07593151092696937,False,too_few_evaluation_peaks;too_few_repeated_cycles;irregular_empirical_rhythm;amplitude_outside_preferred_range;peaks_not_sustained_across_evaluation;cycles_not_sustained_across_evaluation;trajectory_drifted;tail_activity_collapsed;high_empirical_recurrence_error;weak_empirical_cycle_correlation;empirical_orbit_not_closed,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",3434.3130528801357,
pyragas,0.47500000000000003,0.8,80,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.6886091098767505,0.17349389370725074,0.34921632468909797,0.6861928156769763,0.17285787189049803,0.3479361113252591,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.0003742620578912091,0.06736717042035638,0.009999999999990905,0.01394581163710519,0.09370341493956198,nan,nan,1.0539377029827193,2.633885374460882,0.6861928156769763,0.17285787189049803,0.3479361113252591,0.0003742620578912091,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.026154414126496897,0.004748737349608993,0.09548824240414304,0.06729601496155006,0.29743073335854964,2.9622735499736264,0.100406234718329,0.07056491164182915,0.5440186871140104,0.12971045538191378,nan,nan,nan,nan,0.7999999999992724,nan,0,5,undetermined,0,"[0, 0, 0, 0]",0.0,nan,nan,nan,0,nan,nan,nan,nan,0.033635536736208144,3.6696638373181476,0.12280138525476071,13500,27000,1185.0,4500,0.0,"[0, 0, 0, 0]",nan,0.30719163791942905,0.5760113599215894,0.5819542629753519,0.172710372171548,False,too_few_evaluation_peaks;too_few_repeated_cycles;irregular_empirical_rhythm;amplitude_outside_preferred_range;peaks_not_sustained_across_evaluation;cycles_not_sustained_across_evaluation;trajectory_drifted;high_empirical_recurrence_error;weak_empirical_cycle_correlation;empirical_orbit_not_closed,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",3409.444960851559,
pyragas,0.54,0.8,80,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.6225224369587672,0.1523481885404168,0.3066532967719235,0.6195868481851444,0.1517414892306925,0.3054321050711318,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.0018228624225018488,0.3281152360500344,0.009999999999990905,0.02780903829227184,0.16496238418117906,nan,nan,0.9382667071735029,2.9565747769038224,0.6195868481851444,0.1517414892306925,0.3054321050711318,0.0018228624225018488,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.05151671488969462,0.0062821859465079545,0.1831092457151727,0.10196000800431353,0.26538241838153565,2.9622735499736264,0.08958741112342525,0.061614215901612916,0.5440186871140104,0.11325753574472412,nan,nan,nan,nan,0.7999999999992724,nan,0,5,undetermined,0,"[0, 0, 0, 0]",0.0,nan,nan,nan,0,nan,nan,nan,nan,0.08464021013915195,7.074843798256313,0.3008422619520353,13500,27000,1185.0,4500,0.0,"[0, 0, 0, 0]",nan,0.3004137922432572,0.5229932097836467,0.7740107090789214,0.40705926541486415,False,too_few_evaluation_peaks;too_few_repeated_cycles;irregular_empirical_rhythm;amplitude_outside_preferred_range;peaks_not_sustained_across_evaluation;cycles_not_sustained_across_evaluation;trajectory_drifted;high_empirical_recurrence_error;weak_empirical_cycle_correlation;empirical_orbit_not_closed,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",3406.710979594074,
pyragas,0.605,0.8,80,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.6023905075724796,0.14009281432439483,0.2819851274781366,0.5982015791969211,0.13942655891546243,0.2806440585780161,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.004911475813668765,0.8840656464595738,0.009999999999990905,0.042503038585965214,0.3059758435328061,nan,nan,0.8618541397000712,3.5579931440476265,0.5982015791969211,0.13942655891546243,0.2806440585780161,0.004911475813668765,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.07566306870831781,0.008439427098853461,0.21930471990332398,0.13857737156320124,0.26746050000202026,2.9622735499736264,0.09028892689684297,0.060900470283522995,0.5440186871140104,0.11194554842701579,nan,nan,nan,nan,0.7999999999992724,nan,0,5,undetermined,0,"[0, 0, 0, 0]",0.0,nan,nan,nan,0,nan,nan,nan,nan,0.14565220283202548,9.620251194732544,0.4221638917199773,13500,27000,1185.0,4500,0.0,"[0, 0, 0, 0]",nan,0.33935548114482306,0.4521553350779593,0.9689894186697873,0.5425532591308195,False,too_few_evaluation_peaks;too_few_repeated_cycles;irregular_empirical_rhythm;amplitude_outside_preferred_range;peaks_not_sustained_across_evaluation;cycles_not_sustained_across_evaluation;trajectory_drifted;high_empirical_recurrence_error;weak_empirical_cycle_correlation;empirical_orbit_not_closed,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",3400.1499123231315,
