estimation_time,largest_lyapunov_exponent
0.1,-2.619895615209029
0.2,-0.5603826284706901
0.3,-0.06744844747742516
0.4,0.06486603474246902
0.5,0.10452855645357262
0.6,0.11740628448516945
0.7000000000000001,0.12189385501957971
0.8,0.12359401362499425
0.9,0.12431921049097987
1.0,0.12468359837915498
1.1,0.12490418256340549
1.2,0.1250612616793954
1.3,0.1251864070266016
1.4000000000000001,0.12529314650972234
1.5,0.1253879914547219
1.6,0.12547453112594256
1.7,0.1255550173309766
1.8,0.1256310137230161
1.9000000000000001,0.125703683781639
2.0,0.1257739321810449
2.1,0.12584248248238408
2.2,0.12590992460412237
2.3000000000000003,0.12597674639392187
2.4,0.12604335593612853
2.5,0.12611009796918402
2.6,0.12617726630445292
2.7,0.12624511340322594
2.8000000000000003,0.1263138578696618
2.9,0.12638369038140526
3.0,0.12645477842984099
3.1,0.1265272701417296
3.2,0.12660129738436637
3.3000000000000003,0.12667697830673338
3.4,0.12675441943297075
3.5,0.12683371739780036
3.6,0.1269149603935692
3.7,0.12699822938349972
3.8000000000000003,0.12708359912423078
3.9,0.1271711390318908
4.0,0.12726091391909194
4.1,0.1273529846248869
4.2,0.12744740855552447
4.3,0.127544240150523
4.4,0.12764353128592903
4.5,0.12774533162452223
4.6000000000000005,0.1278496889210163
4.7,0.12795664928893602
4.8,0.12806625743472602
4.9,0.1281785568637362
5.0,0.12829359006197397
5.1000000000000005,0.12841139865689835
5.2,0.128532023560014
5.3,0.1286555050935993
5.4,0.12878188310354247
5.5,0.12891119705996346
5.6000000000000005,0.1290434861470412
5.7,0.1291787893432554
5.8,0.12931714549306533
5.9,0.12945859337089266
6.0,0.12960317173813776
6.1000000000000005,0.12975091939384187
6.2,0.12990187521950228
6.3,0.13005607821845697
6.4,0.13021356755017102
6.5,0.13037438255968448
6.6000000000000005,0.13053856280241052
6.7,0.13070614806441044
6.8,0.13087717837821136
6.9,0.13105169403417286
7.0,0.1312297355873538
7.1000000000000005,0.13141134385977238
7.2,0.1315965599378951
7.3,0.13178542516513175
7.4,0.13197798112905162
7.5,0.13217426964296972
7.6000000000000005,0.13237433272148352
7.7,0.13257821254946375
7.8,0.13278595144392044
7.9,0.13299759180807508
8.0,0.1332131760768685
8.1,0.1334327466530223
8.2,0.13365634583264693
8.3,0.1338840157192482
8.4,0.13411579812482582
8.5,0.1343517344565787
8.6,0.1345918655875276
8.700000000000001,0.13483623170913586
8.8,0.13508487216374498
8.9,0.13533782525434113
9.0,0.1355951280288252
9.1,0.1358568160355643
9.200000000000001,0.13612292304654874
9.3,0.13639348074395735
9.4,0.13666851836533078
9.5,0.1369480623018576
9.6,0.13723213564347106
9.700000000000001,0.1375207576635179
9.8,0.13781394323467458
9.9,0.13811170216651553
10.0,0.13841403845365904
10.1,0.13872094942168162
10.200000000000001,0.1390324247559579
10.3,0.1393484453961935
10.4,0.1396689822765969
10.5,0.1399939948883095
10.6,0.14032342963676775
10.700000000000001,0.14065721796198727
10.8,0.14099527418418395
10.9,0.14133749303048918
11.0,0.14168374679054724
11.1,0.14203388203921624
11.200000000000001,0.14238771585307283
11.3,0.1427450314335126
11.4,0.14310557303238683
11.5,0.14346904005564828
11.6,0.14383508019553265
11.700000000000001,0.144203281411306
11.8,0.1445731625412197
11.9,0.14494416228232182
12.0,0.14531562621804675
12.1,0.1456867915033296
12.200000000000001,0.1460567687299652
12.3,0.14642452038676113
12.4,0.146788835194359
12.5,0.14714829742674831
12.6,0.14750125012232218
12.700000000000001,0.1478457508270707
12.8,0.14817951818997205
12.9,0.14849986733392015
13.0,0.14880363144396103
13.1,0.14908706644330721
13.200000000000001,0.14934573497701217
13.3,0.14957436523888004
13.4,0.14976667957992376
13.5,0.14991518760341954
13.6,0.15001093917943326
13.700000000000001,0.1500432357524036
13.8,0.149999306065641
13.9,0.14986397037165428
14.0,0.14961935657569603
14.1,0.14924481626537833
14.200000000000001,0.14871736873701621
14.3,0.14801338566973032
14.4,0.14711305210534542
14.5,0.14601089382876384
14.6,0.14473930446404218
14.700000000000001,0.14341893641921244
14.8,0.14235961631939392
14.9,0.1422330324725288
15.0,0.14425627174375194
15.1,0.15005899346041923
15.200000000000001,0.16079270151304825
15.3,0.17609989891286054
15.4,0.19440242115662257
15.5,0.21402767099968495
15.6,0.23371862803524512
15.700000000000001,0.2524695860617673
15.8,0.26920747706001596
15.9,0.28259167207085495
16.0,0.2910349127410181
16.1,0.2929076981749665
16.2,0.28661113122791193
16.3,0.27002485091349365
16.4,0.24007582082216114
16.5,0.21855746665142411
16.6,0.24652676122194733
16.7,0.26449987398305025
16.8,0.26311759497786125
16.9,0.24284560672447245
17.0,0.20676015834106592
17.1,0.16043094546236164
17.2,0.10829536738039655
17.3,0.051820228532594256
17.400000000000002,-0.008634731696009082
17.5,-0.04632307029492525
17.6,-0.04011885308557915
17.7,-0.033191440417903596
17.8,-0.029761263536783558
17.900000000000002,-0.02793526532122162
18.0,-0.026761082623176814
18.1,-0.02584989801790975
18.2,-0.02504780190317195
18.3,-0.02429428312317412
18.400000000000002,-0.023565559467975363
18.5,-0.02285224022954494
18.6,-0.022150565382406253
18.7,-0.021458976837082044
18.8,-0.02077677809336306
18.900000000000002,-0.020103610698387914
19.0,-0.019439249869716405
19.1,-0.018783524736991245
19.2,-0.01813628720802706
19.3,-0.017497399795530406
19.400000000000002,-0.016866730833256044
19.5,-0.016244152570929
19.6,-0.015629540390733457
19.7,-0.015022772461255844
19.8,-0.01442372956269412
19.900000000000002,-0.013832294979804014
20.0,-0.013248354422316705
20.1,-0.012671795957154867
20.2,-0.012102509946325795
20.3,-0.01154038898808057
20.400000000000002,-0.010985327860367895
20.5,-0.010437223466171859
20.6,-0.009895974780539976
20.7,-0.009361482799194213
20.8,-0.008833650488652384
20.900000000000002,-0.008312382737800989
21.0,-0.007797586310868316
21.1,-0.007289169801749482
21.2,-0.0067870435896382605
21.3,-0.006291119795921913
21.400000000000002,-0.005801312242297597
21.5,-0.005317536410070095
21.6,-0.004839709400592135
21.7,-0.004367749896810247
21.8,-0.00390157812588042
21.900000000000002,-0.003441115822818916
22.0,-0.0029862861951550136
22.1,-0.0025370138885539347
22.2,-0.0020932249533786706
22.3,-0.0016548468121615231
22.400000000000002,-0.0012218082279561344
22.5,-0.0007940392735427747
22.6,-0.00037147130146007723
22.7,4.596308516240697e-05
22.8,0.0004583300609957399
22.900000000000002,0.000865694606150988
23.0,0.0012681205330897232
23.1,0.0016656705128276195
23.2,0.0020584061004530773
23.3,0.0024463877599811123
23.400000000000002,0.0028296748885630264
23.5,0.003208325840070865
23.6,0.003582397948075508
23.7,0.003951947548236414
23.8,0.004317030000120461
23.900000000000002,0.004677699708466628
24.0,0.00503401014391304
24.1,0.005386013863201821
24.2,0.005733762528877188
24.3,0.006077306928491289
24.400000000000002,0.006416696993332275
24.5,0.006751981816688025
24.6,0.007083209671659121
24.7,0.0074104280285336626
24.8,0.0077336835717366405
24.900000000000002,0.008053022216365573
25.0,0.00836848912432444
25.1,0.008680128720066828
25.2,0.008987984705959443
25.3,0.00929210007727637
25.400000000000002,0.009592517136834514
25.5,0.009889277509279855
25.6,0.010182422155034336
25.7,0.010471991383912629
25.8,0.010758024868417591
25.900000000000002,0.011040561656723302
26.0,0.011319640185354217
26.1,0.011595298291568216
26.2,0.011867573225451912
26.3,0.012136501661735702
26.400000000000002,0.012402119711336002
26.5,0.012664462932631846
26.6,0.012923566342482998
26.7,0.013179464426996247
26.8,0.013432191152046467
26.900000000000002,0.013681779973558832
27.0,0.013928263847558485
27.1,0.01417167523999349
27.2,0.014412046136336981
27.3,0.014649408050974203
27.400000000000002,0.01488379203637989
27.5,0.015115228692091254
27.6,0.015343748173481891
27.7,0.015569380200341367
27.8,0.015792154065265757
27.900000000000002,0.016012098641863447
28.0,0.016229242392781004
28.1,0.016443613377553668
28.2,0.01665523926028452
28.3,0.016864147317156783
28.400000000000002,0.017070364443783244
28.5,0.017273917162396724
28.6,0.017474831628885617
28.7,0.017673133639678013
28.8,0.017868848638478253
28.900000000000002,0.018062001722859412
29.0,0.018252617650715012
29.1,0.018440720846573555
29.2,0.018626335407778964
29.3,0.018809485110540064
29.400000000000002,0.018990193415852376
29.5,0.019168483475295046
29.6,0.019344378136705833
29.7,0.019517899949737107
29.8,0.01968907117129552
29.900000000000002,0.019857913770868006
30.0,0.020024449435736846
30.1,0.020188699576086183
30.2,0.020350685330002616
30.3,0.02051042756837212
30.400000000000002,0.020667946899675747
30.5,0.02082326367468646
30.6,0.020976397991069023
30.7,0.021127369697885482
30.8,0.021276198400008137
30.900000000000002,0.02142290346244201
31.0,0.021567504014558994
31.1,0.021710018954245482
31.2,0.021850466951965443
31.3,0.02198886645474074
31.400000000000002,0.022125235690050555
31.5,0.0222595926696517
31.6,0.022391955193321322
31.7,0.022522340852524046
31.8,0.0226507670340048
31.900000000000002,0.022777250923309105
32.0,0.022901809508232434
32.1,0.023024459582199938
32.2,0.023145217747578283
32.3,0.023264100418920755
32.4,0.023381123826147255
32.5,0.023496304017660476
32.6,0.02360965686339954
32.7,0.02372119805783245
32.8,0.023830943122888675
32.9,0.023938907410833037
33.0,0.024045106107082128
33.1,0.02414955423296443
33.2,0.024252266648425374
33.3,0.02435325805467834
33.4,0.02445254299680279
33.5,0.024550135866290616
33.6,0.02464605090354163
33.7,0.024740302200309473
33.8,0.024832903702098643
33.9,0.024923869210513816
34.0,0.025013212385562433
34.1,0.02510094674791141
34.2,0.02518708568109882
34.300000000000004,0.025271642433701655
34.4,0.025354630121460397
34.5,0.02543606172936119
34.6,0.025515950113676675
34.7,0.025594308003966077
34.800000000000004,0.0256711480050355
34.9,0.025746482598859106
35.0,0.025820324146462053
35.1,0.02589268488976584
35.2,0.025963576953396874
35.300000000000004,0.02603301234645891
35.4,0.026101002964270186
35.5,0.02616756059006569
35.6,0.026232696896665644
35.7,0.02629642344811039
35.800000000000004,0.026358751701262683
35.9,0.026419693007377957
36.0,0.026479258613642934
36.1,0.02653745966468361
36.2,0.026594307204042784
36.300000000000004,0.026649812175628083
36.4,0.026703985425130722
36.5,0.02675683770141583
36.6,0.02680837965788477
36.7,0.026858621853809946
36.800000000000004,0.026907574755642743
36.9,0.026955248738295027
37.0,0.02700165408639469
37.1,0.027046800995515884
37.2,0.0270906995733843
37.300000000000004,0.027133359841057945
37.4,0.027174791734083967
37.5,0.02721500510363204
37.6,0.02725400971760454
37.7,0.027291815261724268
37.800000000000004,0.02732843134059979
37.9,0.0273638674787692
38.0,0.027398133121722356
38.1,0.027431237636902323
38.2,0.027463190314686192
38.300000000000004,0.027494000369345763
38.4,0.02752367693998849
38.5,0.027552229091479044
38.6,0.027579665815341846
38.7,0.02760599603064498
38.800000000000004,0.02763122858486581
38.9,0.02765537225473868
39.0,0.027678435747085006
39.1,0.027700427699626114
39.2,0.02772135668177922
39.300000000000004,0.02774123119543673
39.4,0.027760059675729358
39.5,0.027777850491773223
39.6,0.027794611947401387
39.7,0.02781035228187993
39.800000000000004,0.027825079670609095
39.9,0.02783880222580962
40.0,0.027851527997194626
40.1,0.027863264972627304
40.2,0.02787402107876474
40.300000000000004,0.027883804181688048
40.4,0.027892622087519216
40.5,0.027900482543024716
40.6,0.027907393236206397
40.7,0.027913361796879727
40.800000000000004,0.027918395797239676
40.9,0.027922502752414518
41.0,0.0279256901210077
41.1,0.027927965305628206
41.2,0.027929335653409396
41.300000000000004,0.02792980845651673
41.4,0.027929390952644514
41.5,0.0279280903255019
41.6,0.02792591370528838
41.7,0.02792286816915896
41.800000000000004,0.027918960741679228
41.9,0.027914198395270484
42.0,0.027908588050645205
42.1,0.02790213657723293
42.2,0.02789485079359688
42.300000000000004,0.02788673746784141
42.4,0.027877803318010493
42.5,0.02786805501247745
42.6,0.027857499170326042
42.7,0.027846142361723173
42.800000000000004,0.027833991108283333
42.9,0.02782105188342489
43.0,0.027807331112718506
43.1,0.027792835174227776
43.2,0.027777570398842228
43.300000000000004,0.027761543070602874
43.4,0.027744759427020444
43.5,0.027727225659386418
43.6,0.027708947913077153
43.7,0.027689932287850955
43.800000000000004,0.027670184838138556
43.9,0.027649711573326897
44.0,0.027628518458036443
44.1,0.027606611412392217
44.2,0.027583996312288504
44.300000000000004,0.027560678989647546
44.4,0.027536665232672192
44.5,0.027511960786092762
44.6,0.027486571351408078
44.7,0.027460502587120923
44.800000000000004,0.027433760108968
44.9,0.027406349490144397
45.0,0.027378276261522762
45.1,0.027349545911867324
45.2,0.027320163888042814
45.300000000000004,0.027290135595218225
45.4,0.02725946639706587
45.5,0.027228161615955426
45.6,0.027196226533143388
45.7,0.027163666388957775
45.800000000000004,0.02713048638297833
45.9,0.027096691674212216
46.0,0.027062287381265333
46.1,0.027027278582509272
46.2,0.026991670316244096
46.300000000000004,0.026955467580856884
46.4,0.026918675334976192
46.5,0.026881298497622493
46.6,0.026843341948354672
46.7,0.026804810527412543
46.800000000000004,0.026765709035855647
46.9,0.026726042235698164
47.0,0.026685814850040162
47.1,0.026645031563195174
47.2,0.02660369702081417
47.300000000000004,0.02656181583000595
47.4,0.02651939255945406
47.5,0.026476431739530203
47.6,0.0264329378624043
47.7,0.026388915382151122
47.800000000000004,0.026344368714853628
47.9,0.026299302238702974
48.0,0.026253720294095312
48.1,0.02620762718372535
48.2,0.026161027172676755
48.300000000000004,0.026113924488509323
48.4,0.02606632332134315
48.5,0.02601822782393958
48.6,0.025969642111779174
48.7,0.025920570263136593
48.800000000000004,0.025871016319152482
48.9,0.02582098428390229
49.0,0.025770478124462152
49.1,0.02571950177097181
49.2,0.025668059116694546
49.300000000000004,0.025616154018074138
49.4,0.02556379029478897
49.5,0.0255109717298031
49.6,0.0254577020694145
49.7,0.025403985023300334
49.800000000000004,0.02534982426455928
49.9,0.02529522342975105
50.0,0.025240186118932827
50.1,0.025184715895692926
50.2,0.025128816287181457
50.300000000000004,0.025072490784138035
50.4,0.02501574284091658
50.5,0.024958575875507115
50.6,0.024900993269554677
50.7,0.02484299836837512
50.800000000000004,0.024784594480967977
50.9,0.02472578488002629
51.0,0.024666572801943384
51.1,0.024606961446816553
51.2,0.024546953978447666
51.300000000000004,0.02448655352434062
51.4,0.024425763175695635
51.5,0.024364585987400354
51.6,0.02430302497801774
51.7,0.024241083129770677
51.800000000000004,0.024178763388523244
51.9,0.024116068663758705
52.0,0.024053001828554015
52.1,0.023989565719550944
52.2,0.023925763136923735
52.300000000000004,0.023861596844343125
52.4,0.023797069568936874
52.5,0.02373218400124654
52.6,0.023666942795180626
52.7,0.023601348567963913
52.800000000000004,0.023535403900082935
52.9,0.023469111335227586
53.0,0.02340247338022871
53.1,0.023335492504991666
53.2,0.023268171142425763
53.300000000000004,0.02320051168836947
53.4,0.023132516501511366
53.5,0.023064187903306672
53.6,0.02299552817788938
53.7,0.02292653957197979
53.800000000000004,0.0228572242947874
53.9,0.022787584517909073
54.0,0.022717622375222304
54.1,0.022647339962773624
54.2,0.022576739338661857
54.300000000000004,0.022505822522916247
54.4,0.022434591497369285
54.5,0.022363048205524108
54.6,0.022291194552416398
54.7,0.022219032404470613
54.800000000000004,0.02214656358935038
54.9,0.022073789895802984
55.0,0.02200071307349782
55.1,0.021927334832858542
55.2,0.021853656844888922
55.300000000000004,0.02177968074099211
55.4,0.021705408112783285
55.5,0.02163084051189536
55.6,0.021555979449777753
55.7,0.021480826397487867
55.800000000000004,0.021405382785475272
55.9,0.02132965000335823
56.0,0.021253629399692515
56.1,0.02117732228173223
56.2,0.021100729915182453
56.300000000000004,0.021023853523943495
56.4,0.02094669428984656
56.5,0.0208692533523805
56.6,0.02079153180840961
56.7,0.020713530711881995
56.800000000000004,0.020635251073528423
56.9,0.020556693860551346
57.0,0.02047785999630378
57.1,0.020398750359957904
57.2,0.020319365786162898
57.300000000000004,0.02023970706469191
57.4,0.020159774940077722
57.5,0.020079570111236872
57.6,0.019999093231081837
57.7,0.019918344906121075
57.800000000000004,0.019837325696046394
57.9,0.01975603611330744
58.0,0.019674476622672864
58.1,0.019592647640777852
58.2,0.01951054953565748
58.300000000000004,0.019428182626265677
58.4,0.019345547181979214
58.5,0.019262643422086372
58.6,0.019179471515259828
58.7,0.019096031579013236
58.800000000000004,0.019012323679141085
58.9,0.01892834782914132
59.0,0.018844103989620168
59.1,0.018759592067678688
59.2,0.018674811916280478
59.300000000000004,0.01858976333359992
59.4,0.018504446062350445
59.5,0.01841885978909213
59.6,0.018333004143518086
59.7,0.018246878697718828
59.800000000000004,0.01816048296542411
59.9,0.018073816401221438
60.0,0.017986878399750456
60.1,0.017899668294872644
60.2,0.017812185358815315
60.300000000000004,0.01772442880128924
60.4,0.017636397768579025
60.5,0.01754809134260534
60.6,0.017459508539958073
60.7,0.01737064831089954
60.800000000000004,0.01728150953833669
60.9,0.017192091036761316
61.0,0.01710239155115723
61.1,0.0170124097558733
61.2,0.016922144253461197
61.300000000000004,0.01683159357347664
61.4,0.016740756171243015
61.5,0.016649630426575954
61.6,0.016558214642467657
61.7,0.016466507043729522
61.800000000000004,0.016374505775591623
61.9,0.016282208902257643
62.0,0.016189614405413607
62.1,0.016096720182688845
62.2,0.0160035240460675
62.300000000000004,0.015910023720248856
62.4,0.015816216840954612
62.5,0.015722100953181252
62.6,0.01562767350939552
62.7,0.015532931867670964
62.800000000000004,0.01543787328976334
62.9,0.01534249493912275
63.0,0.015246793878840073
63.1,0.015150767069525376
63.2,0.01505441136711566
63.300000000000004,0.014957723520609369
63.4,0.014860700169724924
63.5,0.01476333784248032
63.6,0.014665632952690905
63.7,0.014567581797382077
63.800000000000004,0.01446918055411375
63.9,0.014370425278213052
64.0,0.014271311899911798
64.1,0.014171836221384895
64.2,0.014071993913685852
64.3,0.0139717805135753
64.4,0.013871191420238179
64.5,0.013770221891885233
64.6,0.013668867042234049
64.7,0.013567121836864789
64.8,0.013464981089445478
64.9,0.013362439457821442
65.0,0.013259491439963338
65.1,0.013156131369767794
65.2,0.013052353412704552
65.3,0.012948151561303583
65.4,0.012843519630475355
65.5,0.012738451252657183
65.6,0.012632939872778108
65.7,0.012526978743034439
65.8,0.012420560917467752
65.9,0.012313679246336584
66.0,0.012206326370272767
66.1,0.012098494714212777
66.2,0.011990176481093996
66.3,0.011881363645305327
66.4,0.011772047945880963
66.5,0.011662220879425525
66.6,0.01155187369275825
66.7,0.011440997375263167
66.8,0.011329582650931489
66.9,0.011217619970081789
67.0,0.011105099500742649
67.1,0.01099201111968166
67.2,0.01087834440306382
67.3,0.010764088616721311
67.4,0.010649232706015753
67.5,0.010533765285272865
67.6,0.010417674626768408
67.7,0.01030094864924295
67.8,0.01018357490592188
67.9,0.010065540572015535
68.0,0.009946832431672999
68.1,0.009827436864361385
68.2,0.009707339830640972
68.3,0.009586526857304573
68.4,0.009464983021847756
68.5,0.009342692936234413
68.60000000000001,0.009219640729920034
68.7,0.009095810032092809
68.8,0.008971183953090005
68.9,0.008845745064944562
69.0,0.008719475381014016
69.10000000000001,0.008592356334640644
69.2,0.008464368756788698
69.3,0.00833549285260084
69.4,0.00820570817681237
69.5,0.0080749936079576
69.60000000000001,0.00794332732129857
69.7,0.007810686760401523
69.8,0.00767704860728163
69.9,0.007542388751031072
70.0,0.007406682254839781
70.10000000000001,0.0072699033213119236
70.2,0.007132025255974584
70.3,0.006993020428867738
70.4,0.006852860234097039
70.5,0.006711515047222334
70.60000000000001,0.006568954180345965
70.7,0.006425145834755062
70.8,0.006280057050961539
70.9,0.006133653655972095
71.0,0.005985900207608304
71.10000000000001,0.005836759935683512
71.2,0.0056861946798290085
71.3,0.005534164823746339
71.4,0.005380629225645896
71.5,0.00522554514461378
71.60000000000001,0.005068868162629199
71.7,0.004910552101933567
71.8,0.004750548937429296
71.9,0.0045888087037615705
72.0,0.004425279396709319
72.10000000000001,0.004259906868482573
72.2,0.004092634716491896
72.3,0.003923404165121505
72.4,0.0037521539400009844
72.5,0.003578820134230829
72.60000000000001,0.0034033360659741973
72.7,0.0032256321267813692
72.8,0.0030456356199637384
72.9,0.0028632705882811475
73.0,0.002678457630149581
73.10000000000001,0.002491113703515558
73.2,0.002301151916479191
73.3,0.0021084813036797503
73.4,0.0019130065873860136
73.5,0.0017146279221589523
73.60000000000001,0.0015132406218771835
73.7,0.0013087348678370314
73.8,0.001100995396560191
73.9,0.0008899011658651456
74.0,0.0006753249976858787
74.10000000000001,0.0004571331960570135
74.2,0.00023518513863302412
74.3,9.332840077015886e-06
74.4,-0.00022057951434942686
74.5,-0.0004547160666282529
74.60000000000001,-0.0006932498168015852
74.7,-0.000936363188140821
74.8,-0.0011842486277801863
74.9,-0.0014371092435252971
75.0,-0.0016951594769647686
75.10000000000001,-0.0019586258121891656
75.2,-0.0022277475182779973
75.3,-0.002502777422147496
75.4,-0.002783982706222486
75.5,-0.0030716457225228567
75.60000000000001,-0.003366064810898657
75.7,-0.0036675551039884718
75.8,-0.0039764492945898785
75.9,-0.004293098331954475
76.0,-0.004617872001301276
76.10000000000001,-0.004951159324577392
76.2,-0.0052933686988421505
76.3,-0.005644927659814185
76.4,-0.006006282119697549
76.5,-0.006377894877176684
76.60000000000001,-0.006760243129146127
76.7,-0.007153814622599105
76.8,-0.0075591019635630865
76.9,-0.007976594438089436
77.0,-0.008406766485180574
77.10000000000001,-0.008850061676796176
77.2,-0.009306870685600432
77.3,-0.009777501233509744
77.4,-0.010262137388892294
77.5,-0.010760784797524806
77.60000000000001,-0.011273197489112888
77.7,-0.011798780835905269
77.8,-0.012336464178872478
77.9,-0.012884535874536822
78.0,-0.013440433645843419
78.10000000000001,-0.01400048522911913
78.2,-0.014559600204569173
78.3,-0.01511092626528414
78.4,-0.015645505334600476
78.5,-0.01615199950470825
78.60000000000001,-0.016616602258077973
78.7,-0.01702329514961438
78.8,-0.017354625358837316
78.9,-0.017593120204878968
79.0,-0.017723281728757114
79.10000000000001,-0.01773383426898078
79.2,-0.017619647597973076
79.3,-0.017382712071924378
79.4,-0.017031808959847416
79.5,-0.01658099254609041
79.60000000000001,-0.016047406583787383
79.7,-0.015449077606975331
79.8,-0.014803162304177594
79.9,-0.014124842287637385
80.0,-0.013426824058783125
80.10000000000001,-0.01271928372787756
80.2,-0.012010078216518717
80.3,-0.011305079802869282
80.4,-0.010608539654101704
80.5,-0.009923427958193398
80.60000000000001,-0.009251727362486513
80.7,-0.008594673787762285
80.8,-0.007952947657891342
80.9,-0.007326822362039275
81.0,-0.006716277678290433
81.10000000000001,-0.006121085406554112
81.2,-0.0055408734251765545
81.3,-0.0049751732364082665
81.4,-0.004423455002233878
81.5,-0.0038851531688246822
81.60000000000001,-0.0033596850469700297
81.7,-0.002846464141596695
81.8,-0.0023449095807447015
81.9,-0.001854452657182219
82.0,-0.001374541241092475
82.10000000000001,-0.0009046426307863125
82.2,-0.0004442452649344736
82.3,7.140387457825749e-06
82.4,0.0004499815232281214
82.5,0.0008847231110653122
82.60000000000001,0.0013117882756035297
82.7,0.0017315788610426878
82.8,0.002144476100386325
82.9,0.0025508413346150773
83.0,0.0029510167394903248
83.10000000000001,0.003345326027368308
83.2,0.0037340750982549045
83.3,0.0041175526189682
83.4,0.00449603051214751
83.5,0.004869764338263937
83.60000000000001,0.005238993553950968
83.7,0.005603941628996737
83.8,0.005964816002256071
83.9,0.0063218078535119925
84.0,0.006675091663829837
84.10000000000001,0.007024824531011155
84.2,0.00737114519908396
84.3,0.00771417275096534
84.4,0.00805400490096543
84.5,0.00839071580795268
84.60000000000001,0.008724353309819629
84.7,0.009054935454118493
84.8,0.009382446166714874
84.9,0.009706829857836453
85.0,0.010027984710068185
85.10000000000001,0.01034575432183871
85.2,0.010659917287741235
85.3,0.010970174177137313
85.4,0.01127613121664815
85.5,0.011577279780233748
85.60000000000001,0.011872970531076422
85.7,0.01216238073134117
85.8,0.012444472833610082
85.9,0.012717942004363509
86.0,0.012981149767064194
86.10000000000001,0.013232040670941218
86.2,0.013468039253332276
