N_res,best_score,input_scaling,iteration,leaky_coefficient,optimizer,p,reason,regularization,score,spectral_radius,stable,validation_mean_gap,validation_nrmse,validation_nrmse_x,validation_penalty,validation_score,validation_std_ratio,washout
250,7.565496168607805e-05,0.04,11,0.5639367877135996,gp,0.2,ok,0.001,1.316195446993039,1.05,True,0.6032590574903187,1.1702362032850873,1.3787494085821614,0.0,1.316195446993039,1.3563933189790232,283
250,7.565496168607805e-05,0.5348085255177185,12,0.600244840251303,gp,0.2,ok,0.0007350340077270717,0.38816365382304935,0.7957058898068852,True,0.12622525342915963,0.5543341282736554,0.3169477362013611,0.0,0.38816365382304935,0.9553338315626396,480
800,7.565496168607805e-05,0.4105104041433352,13,0.8,gp,0.2,ok,1e-08,1.7708268187135334,1.05,True,0.9892181785303367,1.394173594086373,1.9322496292680307,0.0,1.7708268187135334,1.1829098480470304,50
250,7.565496168607805e-05,0.12722613095638183,14,0.4815555421997799,gp,0.2,ok,0.001,0.039644480211494075,1.05,True,0.0019435433782706293,0.0385527895568319,0.04011234763492073,0.0,0.039644480211494075,0.9939333383423447,50
800,7.565496168607805e-05,0.04,15,0.8,gp,0.02,non_finite_prediction,1e-08,1000000.0,0.45,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,500
416,7.565496168607805e-05,0.06186025139670632,16,0.8,gp,0.13391265766613783,ok,6.882247713086977e-05,5.12463097804241,0.6265399402775242,True,2.3552348270684424,2.275585064143456,2.9810294739013306,2.3552348270684424,5.12463097804241,1.2202800359111898,471
665,6.54419485942287e-05,0.40528976445579207,17,0.8,gp,0.02,ok,1e-08,6.54419485942287e-05,0.901190106567431,True,2.3604423808691672e-05,8.863380374710367e-05,5.5502582100139444e-05,0.0,6.54419485942287e-05,1.00000302933967,403
489,6.54419485942287e-05,0.20954119178802239,18,0.5020581305072208,gp,0.2,ok,1e-08,0.0004933695862747196,1.05,True,3.8427228611418685e-05,0.0002732780735365875,0.0005876945203053477,0.0,0.0004933695862747196,0.9999946985078191,50
800,6.54419485942287e-05,0.6,19,0.08,gp,0.02,ok,0.001,0.009764222581813746,0.45,True,0.0005091295246711413,0.005280857656246301,0.011685664692771222,0.0,0.009764222581813746,0.9999065094912485,500
475,6.54419485942287e-05,0.6,20,0.8,gp,0.2,ok,1e-08,0.0005836062489820741,0.45,True,2.425576911639703e-05,0.00031483761795755134,0.000698792805135441,0.0,0.0005836062489820741,1.0000159036092087,500
597,6.54419485942287e-05,0.322496859479059,21,0.7154754309328464,gp,0.18825834915007925,ok,1.0021882698205075e-08,0.00018881923000907953,0.45,True,9.972936145978906e-07,0.00010151898080982351,0.00022623362252304643,0.0,0.00018881923000907953,0.9999996400090027,500
471,6.54419485942287e-05,0.06424935501471202,22,0.08,gp,0.02,non_finite_prediction,0.001,1000000.0,1.05,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,500
