controller,K,finite_s,pyragas_delay,pyragas_sign,pyragas_history_signal,stable,divergence_detected,divergence_reason,divergence_index,steps_completed,controller_law_coordinate_system,control_input_clip_normalized,divergence_abs_limit_normalized,metric_segment,hr_mode,optimizer,control_start_idx,control_start_time,control_start_frac,target_mode,evaluation_start_idx,evaluation_end_idx,evaluation_index_semantics,evaluation_sample_count,raw_readout_target_rmse_state,raw_readout_target_rmse_x,raw_readout_target_nrmse_x,corrected_feedback_input_target_rmse_state,corrected_feedback_input_target_rmse_x,corrected_feedback_input_target_nrmse_x,uncontrolled_target_rmse_state,uncontrolled_target_rmse_x,spike_count_before,spike_count_after,uncontrolled_spike_count_after,spike_reduction_percent,control_effort_mean_sq,control_energy_dt_sum,control_sample_dt,mean_control_norm,max_control_norm,evaluation_time_to_tolerance,settling_time,mean_error_norm_post,max_error_norm_post,target_rmse_state,target_rmse_x,target_nrmse_x,control_energy,control_energy_alias_of,target_rmse_alias_of,settling_time_alias_of,selection_score
finite_time,0.01,0.5,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.010568722150604335,0.0035908685830016024,0.007227862042875815,0.010292424592455204,0.003481604637558387,0.007007930651439672,1.0846512303763423,0.5791462543076985,2,0,7,100.0,8.190336835752953e-07,0.00014742606304341907,0.009999999999990905,0.0008503649137021729,0.007400429167312035,0.6400000000001,0.6400000000001,0.004408164164602084,0.36017338900340506,0.010292424592455204,0.003481604637558387,0.007007930651439672,8.190336835752953e-07,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.01093243278279214
finite_time,0.07208333333333333,0.5,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.0038660616738520723,0.0012427929514582685,0.0025015496371883837,0.0035019279901089685,0.0010832846507217522,0.0021804841440442777,1.0846512303763423,0.5791462543076985,2,0,7,100.0,1.6985090428810955e-05,0.0030573162771831914,0.009999999999990905,0.003965654876323719,0.049813277653491805,0.06999999999993634,0.06999999999993634,0.0022844578466073595,0.3375867581273499,0.0035019279901089685,0.0010832846507217522,0.0021804841440442777,1.6985090428810955e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.003572097841013193
finite_time,0.13416666666666666,0.5,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.004685920763438764,0.002369557457017491,0.004769551991700505,0.004959323239869255,0.0022974250649186088,0.004624360663512845,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.0002042844190146571,0.03677119542260483,0.009999999999990905,0.014236723667354744,0.09244177838499645,0.029999999999972715,0.029999999999972715,0.007780186801153696,0.3150001272512944,0.004959323239869255,0.0022974250649186088,0.004624360663512845,0.0002042844190146571,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.004991366084059375
finite_time,0.19625,0.5,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.008440398383232397,0.0048644283372304715,0.009791340486642907,0.00971962716136933,0.004803027114854252,0.00966774934028347,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.0009333021861184455,0.1679943935011674,0.009999999999990905,0.03052279236188906,0.12724896997125298,0.01999999999998181,0.01999999999998181,0.01659209373284513,0.2924134963752393,0.00971962716136933,0.004803027114854252,0.00966774934028347,0.0009333021861184455,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.009748960183230496
finite_time,0.2583333333333333,0.5,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.01735801317181227,0.0081172815874643,0.016338830041038505,0.01674850203545491,0.008291432481788654,0.016689368806165825,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.003455168598552692,0.6219303477389189,0.009999999999990905,0.05876672459531137,0.17606373881627546,0.009999999999990905,0.009999999999990905,0.028944737831278038,0.26982686549918417,0.01674850203545491,0.008291432481788654,0.016689368806165825,0.003455168598552692,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.016793053721440424
finite_time,0.3204166666666667,0.5,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.026578841478851693,0.012471398462523065,0.02510299262845789,0.025715925938786088,0.01275083376237578,0.025665452587813123,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.008175330896322278,1.4715595613366717,0.009999999999990905,0.09040916291196628,0.2106032403502336,0.009999999999990905,0.009999999999990905,0.04451498534814904,0.2472402346231286,0.025715925938786088,0.01275083376237578,0.025665452587813123,0.008175330896322278,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0258076792477493
finite_time,0.3825,0.5,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.03748813004944605,0.017978146895642144,0.036187223938905014,0.036632431684547655,0.018171236097567288,0.03657588258269123,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.016456675099260666,2.9622015178642256,0.009999999999990905,0.12827788162890452,0.24177273048566347,0.009999999999990905,0.009999999999990905,0.06343780785424212,0.22465360374707352,0.036632431684547655,0.018171236097567288,0.03657588258269123,0.016456675099260666,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.03680699843554025
finite_time,0.44458333333333333,0.5,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.04146438333578284,0.02474819547543251,0.04981428269285949,0.04908325028728655,0.024548400425186846,0.049412126215493235,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.024552775004105413,4.419499500734955,0.009999999999990905,0.1566877816171625,0.26934629718336406,0.009999999999990905,0.009999999999990905,0.08500989172365328,0.20206697287101796,0.04908325028728655,0.024548400425186846,0.049412126215493235,0.024552775004105413,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.04933877803732759
finite_time,0.5066666666666666,0.5,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.05304649763890394,0.03176668151156119,0.0639414075503736,0.06366735079992551,0.03188328752316472,0.06417611738331765,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.04081020137125689,7.34583624681956,0.009999999999990905,0.20201219174427817,0.29305583859241713,0.009999999999990905,0.009999999999990905,0.11027381856402672,0.17948034199496285,0.06366735079992551,0.03188328752316472,0.06417611738331765,0.04081020137125689,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.06408545281363807
finite_time,0.56875,0.5,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.0668272638221987,0.04002643960320026,0.08056702071719993,0.08022388045026767,0.040175229664006495,0.08086651205418437,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.06479666042078414,11.663398875730538,0.009999999999990905,0.2545497933161866,0.31257760944078344,0.009999999999990905,0.009999999999990905,0.13895174367144797,0.15689371111890757,0.08022388045026767,0.040175229664006495,0.08086651205418437,0.06479666042078414,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0808818470544755
