controller,K,finite_s,pyragas_delay,pyragas_sign,pyragas_history_signal,stable,divergence_detected,divergence_reason,divergence_index,steps_completed,controller_law_coordinate_system,control_input_clip_normalized,divergence_abs_limit_normalized,metric_segment,hr_mode,optimizer,control_start_idx,control_start_time,control_start_frac,target_mode,evaluation_start_idx,evaluation_end_idx,evaluation_index_semantics,evaluation_sample_count,raw_readout_target_rmse_state,raw_readout_target_rmse_x,raw_readout_target_nrmse_x,corrected_feedback_input_target_rmse_state,corrected_feedback_input_target_rmse_x,corrected_feedback_input_target_nrmse_x,uncontrolled_target_rmse_state,uncontrolled_target_rmse_x,spike_count_before,spike_count_after,uncontrolled_spike_count_after,spike_reduction_percent,control_effort_mean_sq,control_energy_dt_sum,control_sample_dt,mean_control_norm,max_control_norm,evaluation_time_to_tolerance,settling_time,mean_error_norm_post,max_error_norm_post,target_rmse_state,target_rmse_x,target_nrmse_x,control_energy,control_energy_alias_of,target_rmse_alias_of,settling_time_alias_of,selection_score
finite_time,0.01,0.9,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.04075086120167383,0.010574439155396456,0.021284707482138374,0.040198124458897956,0.010424052854484934,0.020982003161163672,1.0846512303763423,0.5791462543076985,2,0,7,100.0,9.199899346611165e-07,0.00016559818823885038,0.009999999999990905,0.0009407793073060328,0.003839619143778561,1.4100000000000819,1.4100000000000819,0.0674449871690468,0.36017338900340506,0.040198124458897956,0.010424052854484934,0.020982003161163672,9.199899346611165e-07,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.04160813365879739
finite_time,0.07208333333333333,0.9,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.005730088924587853,0.0022967997068505984,0.004623101914622847,0.005155448571174544,0.0020669940534807215,0.004160538743390895,1.0846512303763423,0.5791462543076985,2,0,7,100.0,1.0503064636776007e-06,0.00018905516346179617,0.009999999999990905,0.0008502271068232682,0.026224745916493698,0.11000000000012733,0.11000000000012733,0.006000054035945993,0.3375867581273499,0.005155448571174544,0.0020669940534807215,0.004160538743390895,1.0503064636776007e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.005265459074239308
finite_time,0.13416666666666666,0.9,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.003745219567174538,0.0014767906051572906,0.002972550655521225,0.003086995381423272,0.0012058505850203744,0.0024271903778675464,1.0846512303763423,0.5791462543076985,2,0,7,100.0,1.4079134322446755e-06,0.0002534244178038111,0.009999999999990905,0.0008495839988008192,0.04881137679254901,0.05999999999994543,0.05999999999994543,0.002593547000819831,0.3150001272512944,0.003086995381423272,0.0012058505850203744,0.0024271903778675464,1.4079134322446755e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0031470094605575397
finite_time,0.19625,0.9,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.003019324771723089,0.001127288740697467,0.0022690575586137686,0.002286998526442364,0.0008324717159877837,0.0016756365705609317,1.0846512303763423,0.5791462543076985,2,0,7,100.0,1.7697944359594815e-06,0.00031856299847241693,0.009999999999990905,0.0008503637429669133,0.07139800766860428,0.03999999999996362,0.03999999999996362,0.0014153591474157766,0.2924134963752393,0.002286998526442364,0.0008324717159877837,0.0016756365705609317,1.7697944359594815e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.002327016224386687
finite_time,0.2583333333333333,0.9,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.0025877184439479996,0.0009139691993326492,0.0018396783762807804,0.0017708791663161249,0.0005988617154794668,0.0012054158380330796,1.0846512303763423,0.5791462543076985,2,0,7,100.0,2.200156846263475e-06,0.0003960282323270654,0.009999999999990905,0.0008513076191857442,0.09398463854465956,0.01999999999998181,0.01999999999998181,0.0008223408707163587,0.26982686549918417,0.0017708791663161249,0.0005988617154794668,0.0012054158380330796,2.200156846263475e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0017909011678845694
finite_time,0.3204166666666667,0.9,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.00233417757818804,0.0007891235523474602,0.0015883834340670406,0.0014498768908171235,0.00046040745164839715,0.0009267288588002183,1.0846512303763423,0.5791462543076985,2,0,7,100.0,2.601200012287958e-06,0.0004682160022114066,0.009999999999990905,0.0008519968854979721,0.11657126942071487,0.01999999999998181,0.01999999999998181,0.0004692772458324559,0.2472402346231286,0.0014498768908171235,0.00046040745164839715,0.0009267288588002183,2.601200012287958e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0014699029028172282
finite_time,0.3825,0.9,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.0021567022738913427,0.0007039901415138703,0.0014170230697090945,0.0012092609279779015,0.0003643113902010555,0.0007333023774488698,1.0846512303763423,0.5791462543076985,2,0,7,100.0,3.0126746187654552e-06,0.0005422814313772887,0.009999999999990905,0.0008525602884206982,0.13915790029677014,0.009999999999990905,0.009999999999990905,0.0002354708219375821,0.22465360374707352,0.0012092609279779015,0.0003643113902010555,0.0007333023774488698,3.0126746187654552e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00121929105472408
finite_time,0.44458333333333333,0.9,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.0020253974479699133,0.0006429500116887969,0.0012941587467028568,0.0010184155338870474,0.00029427790993645053,0.0005923358335515976,1.0846512303763423,0.5791462543076985,2,0,7,100.0,3.4366222773980056e-06,0.0006185920099310784,0.009999999999990905,0.0008530145693929905,0.1617445311728254,0.009999999999990905,0.009999999999990905,7.006689240464041e-05,0.20206697287101796,0.0010184155338870474,0.00029427790993645053,0.0005923358335515976,3.4366222773980056e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0010284499001098123
finite_time,0.5066666666666666,0.9,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.001924631599023174,0.0005975612975133192,0.0012027982981704722,0.0008612630386885852,0.00024159696634659517,0.0004862972571585535,1.0846512303763423,0.5791462543076985,2,0,7,100.0,3.8752201097493e-06,0.0006975396197542396,0.009999999999990905,0.0008533579829719674,0.18433116204888067,0.009999999999990905,0.009999999999990905,9.360220048688414e-05,0.17948034199496285,0.0008612630386885852,0.00024159696634659517,0.0004862972571585535,3.8752201097493e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0008713017908896736
finite_time,0.56875,0.9,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.0018455036407166994,0.0005628730009658232,0.0011329761322648381,0.000728583117434934,0.00020131781611128723,0.00040522156909711025,1.0846512303763423,0.5791462543076985,2,0,7,100.0,4.3325265332217245e-06,0.0007798547759792011,0.009999999999990905,0.0008536462149553942,0.20691779292493595,0.009999999999990905,0.009999999999990905,0.00017819267904746914,0.15689371111890757,0.000728583117434934,0.00020131781611128723,0.00040522156909711025,4.3325265332217245e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0007386264427002571
