controller,K,finite_s,pyragas_delay,pyragas_sign,pyragas_history_signal,stable,divergence_detected,divergence_reason,divergence_index,steps_completed,controller_law_coordinate_system,control_input_clip_normalized,divergence_abs_limit_normalized,metric_segment,hr_mode,optimizer,control_start_idx,control_start_time,control_start_frac,target_mode,evaluation_start_idx,evaluation_end_idx,evaluation_index_semantics,evaluation_sample_count,raw_readout_target_rmse_state,raw_readout_target_rmse_x,raw_readout_target_nrmse_x,corrected_feedback_input_target_rmse_state,corrected_feedback_input_target_rmse_x,corrected_feedback_input_target_nrmse_x,uncontrolled_target_rmse_state,uncontrolled_target_rmse_x,spike_count_before,spike_count_after,uncontrolled_spike_count_after,spike_reduction_percent,control_effort_mean_sq,control_energy_dt_sum,control_sample_dt,mean_control_norm,max_control_norm,evaluation_time_to_tolerance,settling_time,mean_error_norm_post,max_error_norm_post,target_rmse_state,target_rmse_x,target_nrmse_x,control_energy,control_energy_alias_of,target_rmse_alias_of,settling_time_alias_of,pyragas_periodicity_rmse_state,pyragas_periodicity_rmse_x,pyragas_periodicity_rmse_state_norm,pyragas_periodicity_rmse_x_norm,pyragas_x_amplitude_post,pyragas_uncontrolled_x_amplitude_post,pyragas_x_amplitude_ratio,pyragas_x_std_post,pyragas_uncontrolled_x_std_post,pyragas_x_std_ratio,pyragas_spike_interval_cv,pyragas_spike_interval_mean,pyragas_spike_interval_std,pyragas_spike_interval_mean_time,pyragas_delay_time,pyragas_delay_period_mismatch,pyragas_detected_peak_count,pyragas_uncontrolled_detected_peak_count,pyragas_rhythm_type,pyragas_detected_cycle_count,pyragas_cycle_counts_by_window,pyragas_cycle_window_coverage,pyragas_rhythm_interval_mean,pyragas_rhythm_interval_std,pyragas_rhythm_interval_cv,pyragas_empirical_period_steps,pyragas_empirical_period_time,pyragas_empirical_recurrence_error_norm,pyragas_empirical_recurrence_correlation,pyragas_empirical_tail_closure_error_norm,pyragas_control_tail_rms,pyragas_control_decay_ratio,pyragas_noninvasiveness_ratio,pyragas_evaluation_start_idx,pyragas_evaluation_end_idx,pyragas_evaluation_start_time,pyragas_transient_samples_ignored,pyragas_peak_window_coverage,pyragas_peak_counts_by_window,pyragas_peak_amplitude_cv,pyragas_window_amplitude_cv,pyragas_drift_ratio,pyragas_tail_activity_ratio,pyragas_tail_closure_error_norm,pyragas_quality_pass,pyragas_quality_issues,pyragas_paper_style_diagnostics,selection_score,pyragas_selection_status
pyragas,0.02,0.8,3200,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.027971713364596,0.4930398454566888,0.9924128110594707,1.0282826922694774,0.49305563746995096,0.9924445979351527,1.0846512303763423,0.5791462543076985,2,5,7,28.571428571428573,1.5438203731623616e-05,0.0027788766716897234,0.009999999999990905,0.0011038442063236655,0.05595637297102483,nan,nan,1.4985975006518784,4.159755034971443,1.0282826922694774,0.49305563746995096,0.9924445979351527,1.5438203731623616e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.10231483413048033,0.01864144932517602,0.10874583535888567,0.03954194623192536,2.92647770110987,2.9622735499736264,0.9879160893618095,0.4714347952384117,0.5323346067241633,0.8855986240298901,0.0,3200.0,0.0,31.999999999970896,31.999999999970896,0.0,3,4,spiking,3,"[1, 0, 1, 1]",0.75,3200.0,0.0,0.0,3200,31.999999999970896,0.10874583535888567,0.9939007265953835,0.1011673387155634,0.0034676098695696684,0.9444543707293995,0.003685566566859467,15400,27000,1204.0,6400,0.75,"[1, 0, 1, 1]",6.773772390141583e-15,0.33731800739555534,0.01177251241120026,1.124575442466268,0.1011673387155634,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",41.58599212116949,
pyragas,0.085,0.8,3200,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.0886577815432856,0.4964706290016755,0.999318446726428,1.0889500785410384,0.49648760128149916,0.9993526092958128,1.0846512303763423,0.5791462543076985,2,5,7,28.571428571428573,6.05505916699822e-05,0.010899106500586883,0.009999999999990905,0.0009839969163738377,0.23781458512685547,nan,nan,1.6201663644423934,4.15975503497143,1.0889500785410384,0.49648760128149916,0.9993526092958128,6.05505916699822e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.04446657239256921,0.007522735380989316,0.04517097870585914,0.01572291928446663,2.9392377639844973,2.9622735499736264,0.9922236128431373,0.4784566558464343,0.5323346067241633,0.8987893137189057,0.0,3200.0,0.0,31.999999999970896,31.999999999970896,0.0,3,4,spiking,3,"[1, 0, 1, 1]",0.75,3200.0,0.0,0.0,3200,31.999999999970896,0.04517097870585914,0.9989357085162391,0.04042359251937833,0.006168329691442651,0.8478744454147086,0.006266043775153588,15400,27000,1204.0,6400,0.75,"[1, 0, 1, 1]",6.602574846571405e-16,0.33525883717940363,0.006506122729864907,1.129596426737421,0.04042359251937833,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",40.92590878949816,
pyragas,0.15,0.8,3200,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.096291067059399,0.49691486883964564,1.000212632684109,1.0965708941513015,0.49693198584717785,1.0002470865679451,1.0846512303763423,0.5791462543076985,2,5,7,28.571428571428573,0.00011281048286307755,0.02030588691533549,0.009999999999990905,0.0009755102135088411,0.41967279728268614,nan,nan,1.63571399639915,4.159755034971433,1.0965708941513015,0.49693198584717785,1.0002470865679451,0.00011281048286307755,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0344490898884511,0.0056212188030980575,0.034816174093061474,0.011728508448117703,2.943115291249627,2.9622735499736264,0.9935325828621836,0.47927823286005317,0.5323346067241633,0.9003326607101423,0.0,3200.0,0.0,31.999999999970896,31.999999999970896,0.0,3,4,spiking,3,"[1, 0, 1, 1]",0.75,3200.0,0.0,0.0,3200,31.999999999970896,0.034816174093061474,0.9993668837044917,0.031204170972652143,0.008470324420515474,0.8531251751225243,0.008560582895057617,15400,27000,1204.0,6400,0.75,"[1, 0, 1, 1]",5.175584158675759e-16,0.3348740008892745,0.005940079640289746,1.1300817249688595,0.031204170972652143,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",40.82035078795124,
pyragas,0.215,0.8,3200,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.0992636920246237,0.49709197567789826,1.0005691213063326,1.099534157336245,0.4971089900054353,1.000603368511249,1.0846512303763423,0.5791462543076985,2,5,7,28.571428571428573,0.00017032126034269076,0.030657826861656454,0.009999999999990905,0.0010368007149149986,0.6015310094385167,nan,nan,1.641797132059351,4.1597550349714325,1.099534157336245,0.4971089900054353,1.000603368511249,0.00017032126034269076,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.02966991713931047,0.004828345900700581,0.029927646580028715,0.010067446223285877,2.9465641157159763,2.9622735499736264,0.9946968320134412,0.4795998700775454,0.5323346067241633,0.9009368619276275,0.0,3200.0,0.0,31.999999999970896,31.999999999970896,0.0,3,4,spiking,3,"[1, 0, 1, 1]",0.75,3200.0,0.0,0.0,3200,31.999999999970896,0.029927646580028715,0.9995319627683438,0.026977554909037093,0.010555585305717253,0.8669766345609101,0.010647277004232035,15400,27000,1204.0,6400,0.75,"[1, 0, 1, 1]",1.4494534841209066e-16,0.3347511030640373,0.005721822969387223,1.130262135029709,0.026977554909037093,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",40.772948332811524,
pyragas,0.28,0.8,3200,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1008341066261391,0.4971882961780441,1.0007629995480065,1.101097992025603,0.49720502282934903,1.000796667705244,1.0846512303763423,0.5791462543076985,2,5,7,28.571428571428573,0.0002317486767093878,0.041714761807651865,0.009999999999990905,0.0011064212539333683,0.7833892215943475,nan,nan,1.6450419900558084,4.1597550349714325,1.101097992025603,0.49720502282934903,1.000796667705244,0.0002317486767093878,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.026630373987560716,0.004401957339654511,0.026834578506525368,0.009175084013560377,2.9468981270665364,2.9622735499736264,0.9948095870797528,0.47977297353883724,0.5323346067241633,0.9012620398497563,0.0,3200.0,0.0,31.999999999970896,31.999999999970896,0.0,3,4,spiking,3,"[1, 0, 1, 1]",0.75,3200.0,0.0,0.0,3200,31.999999999970896,0.026834578506525368,0.9996236169990702,0.024300313438847403,0.012435205775568885,0.8775437433056934,0.012530560246174993,15400,27000,1204.0,6400,0.75,"[1, 0, 1, 1]",3.159010630322983e-16,0.33477560346519086,0.005610009514201433,1.1303582023941199,0.024300313438847403,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",40.74546597758424,
pyragas,0.34500000000000003,0.8,3200,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1017986201181622,0.49724903495223255,1.000885257288812,1.1020583182707342,0.4972653907512761,1.000918178977912,1.0846512303763423,0.5791462543076985,2,5,7,28.571428571428573,0.0002966684062798312,0.05340031313032105,0.009999999999990905,0.0011611096275543817,0.9652474337501782,nan,nan,1.647060450099933,4.1597550349714325,1.1020583182707342,0.4972653907512761,1.000918178977912,0.0002966684062798312,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.02444615213416403,0.004132615010580655,0.024618645816194443,0.008611744080238883,2.946174477176073,2.9622735499736264,0.9945652984013928,0.4798813076742081,0.5323346067241633,0.9014655474444203,0.0,3200.0,0.0,31.999999999970896,31.999999999970896,0.0,3,4,spiking,3,"[1, 0, 1, 1]",0.75,3200.0,0.0,0.0,3200,31.999999999970896,0.024618645816194443,0.9996831683242918,0.022344961192783237,0.014128744556781845,0.8825680656830284,0.014228437921925415,15400,27000,1204.0,6400,0.75,"[1, 0, 1, 1]",3.159010630322983e-16,0.334889461921909,0.005542824085210138,1.1304186755762087,0.022344961192783237,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",40.72794659154521,
pyragas,0.41000000000000003,0.8,3200,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1024481845757406,0.4972908260355586,1.0009693762639071,1.1027056052322242,0.4973067946160284,1.0010015185420185,1.0846512303763423,0.5791462543076985,2,5,7,28.571428571428573,0.0003654404883708761,0.06577928790669788,0.009999999999990905,0.0012022021559157225,1.1471056459060087,nan,nan,1.648439785638174,4.1597550349714325,1.1027056052322242,0.4973067946160284,1.0010015185420185,0.0003654404883708761,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.02279214198474269,0.003947006198624065,0.022943762754064224,0.008223693707599306,2.9499107769083714,2.9622735499736264,0.9958265930351486,0.4799553994790367,0.5323346067241633,0.9016047302138528,0.0,3200.0,0.0,31.999999999970896,31.999999999970896,0.0,3,4,spiking,3,"[1, 0, 1, 1]",0.75,3200.0,0.0,0.0,3200,31.999999999970896,0.022943762754064224,0.9997247882177225,0.02082824389858361,0.015673169584009664,0.8824604962791901,0.015777432624825453,15400,27000,1204.0,6400,0.75,"[1, 0, 1, 1]",2.049836775272721e-16,0.3336772598990891,0.0054893939795829854,1.1304603860411448,0.02082824389858361,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",40.698157088011975,
pyragas,0.47500000000000003,0.8,3200,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1029142683531046,0.49732132582927396,1.0010307676226313,1.103170887573242,0.4973369242905587,1.0010621649081741,1.0846512303763423,0.5791462543076985,2,5,7,28.571428571428573,0.0004390392460830793,0.0790270642948824,0.009999999999990905,0.001231871035804559,1.3289638580618395,nan,nan,1.6494453758571692,4.1597550349714325,1.103170887573242,0.4973369242905587,1.0010621649081741,0.0004390392460830793,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.021516710810333215,0.0038168598097422174,0.02165372361771729,0.007951638996424924,2.9575529033563246,2.9622735499736264,0.9984064109753322,0.4800091919990692,0.5323346067241633,0.901705780416776,0.0,3200.0,0.0,31.999999999970896,31.999999999970896,0.0,3,4,spiking,3,"[1, 0, 1, 1]",0.75,3200.0,0.0,0.0,3200,31.999999999970896,0.02165372361771729,0.9997548521620542,0.019625131152681944,0.017110695083738248,0.878038246106264,0.017219651531142372,15400,27000,1204.0,6400,0.75,"[1, 0, 1, 1]",2.049836775272721e-16,0.33298842630087605,0.0054417935409764384,1.1304908381993168,0.019625131152681944,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",40.679194510731776,
pyragas,0.54,0.8,3200,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1032647871358106,0.49734458423506533,1.001077583189537,1.1035217443749277,0.4973598430881139,1.0011082968963236,1.0846512303763423,0.5791462543076985,2,5,7,28.571428571428573,0.0005190250894969819,0.09342451610937176,0.009999999999990905,0.0012534459355103614,1.51082207021767,nan,nan,1.6502116250220362,4.1597550349714325,1.1035217443749277,0.4973598430881139,1.0011082968963236,0.0005190250894969819,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.02053941143782922,0.0037313306076773656,0.02066586376132664,0.0077727956279724465,2.96541739785982,2.9622735499736264,1.0010612956005436,0.48005000855151686,0.5323346067241633,0.9017824550344545,0.0,3200.0,0.0,31.999999999970896,31.999999999970896,0.0,3,4,spiking,3,"[1, 0, 1, 1]",0.75,3200.0,0.0,0.0,3200,31.999999999970896,0.02066586376132664,0.9997767004692081,0.018670015688346916,0.01848375420258356,0.8699070064867758,0.018597550728494082,15400,27000,1204.0,6400,0.75,"[1, 0, 1, 1]",1.2552635388525686e-16,0.33252340391643653,0.005402187056978859,1.1305139590945,0.018670015688346916,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",40.6662381951224,
pyragas,0.605,0.8,3200,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1035382734651724,0.497362958526022,1.0011145677900875,1.103796468881118,0.4973779112520877,1.0011446653106926,1.0846512303763423,0.5791462543076985,2,5,7,28.571428571428573,0.0006076920945442913,0.10938457701787295,0.009999999999990905,0.001268895646279215,1.6926802823735005,nan,nan,1.6508177608694936,4.1597550349714325,1.103796468881118,0.4973779112520877,1.0011446653106926,0.0006076920945442913,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.019818638677831374,0.0036882609206228454,0.01993741358006174,0.007682563167789596,2.971310326756348,2.9622735499736264,1.0030506219733832,0.4800820819913962,0.5323346067241633,0.9018427055601093,0.0,3200.0,0.0,31.999999999970896,31.999999999970896,0.0,3,4,spiking,3,"[1, 0, 1, 1]",0.75,3200.0,0.0,0.0,3200,31.999999999970896,0.01993741358006174,0.9997921589029277,0.017927121939458394,0.01983600005864156,0.858373635213706,0.0199548790092045,15400,27000,1204.0,6400,0.75,"[1, 0, 1, 1]",1.2552635388525686e-16,0.3321565534864826,0.0053718340454501955,1.1305320272188526,0.017927121939458394,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",40.65718536971551,
