sweep_controller,source_csv,selected_for_final,controller,K,finite_s,pyragas_delay,pyragas_sign,pyragas_history_signal,stable,divergence_detected,divergence_reason,divergence_index,steps_completed,controller_law_coordinate_system,control_input_clip_normalized,divergence_abs_limit_normalized,metric_segment,hr_mode,optimizer,control_start_idx,control_start_time,control_start_frac,target_mode,evaluation_start_idx,evaluation_end_idx,evaluation_index_semantics,evaluation_sample_count,raw_readout_target_rmse_state,raw_readout_target_rmse_x,raw_readout_target_nrmse_x,corrected_feedback_input_target_rmse_state,corrected_feedback_input_target_rmse_x,corrected_feedback_input_target_nrmse_x,uncontrolled_target_rmse_state,uncontrolled_target_rmse_x,spike_count_before,spike_count_after,uncontrolled_spike_count_after,spike_reduction_percent,control_effort_mean_sq,control_energy_dt_sum,control_sample_dt,mean_control_norm,max_control_norm,evaluation_time_to_tolerance,settling_time,mean_error_norm_post,max_error_norm_post,target_rmse_state,target_rmse_x,target_nrmse_x,control_energy,control_energy_alias_of,target_rmse_alias_of,settling_time_alias_of,selection_score,pyragas_periodicity_rmse_state,pyragas_periodicity_rmse_x,pyragas_periodicity_rmse_state_norm,pyragas_periodicity_rmse_x_norm,pyragas_x_amplitude_post,pyragas_uncontrolled_x_amplitude_post,pyragas_x_amplitude_ratio,pyragas_x_std_post,pyragas_uncontrolled_x_std_post,pyragas_x_std_ratio,pyragas_spike_interval_cv,pyragas_spike_interval_mean,pyragas_spike_interval_std,pyragas_spike_interval_mean_time,pyragas_delay_time,pyragas_delay_period_mismatch,pyragas_detected_peak_count,pyragas_uncontrolled_detected_peak_count,pyragas_rhythm_type,pyragas_detected_cycle_count,pyragas_cycle_counts_by_window,pyragas_cycle_window_coverage,pyragas_rhythm_interval_mean,pyragas_rhythm_interval_std,pyragas_rhythm_interval_cv,pyragas_empirical_period_steps,pyragas_empirical_period_time,pyragas_empirical_recurrence_error_norm,pyragas_empirical_recurrence_correlation,pyragas_empirical_tail_closure_error_norm,pyragas_control_tail_rms,pyragas_control_decay_ratio,pyragas_noninvasiveness_ratio,pyragas_evaluation_start_idx,pyragas_evaluation_end_idx,pyragas_evaluation_start_time,pyragas_transient_samples_ignored,pyragas_peak_window_coverage,pyragas_peak_counts_by_window,pyragas_peak_amplitude_cv,pyragas_window_amplitude_cv,pyragas_drift_ratio,pyragas_tail_activity_ratio,pyragas_tail_closure_error_norm,pyragas_quality_pass,pyragas_quality_issues,pyragas_paper_style_diagnostics,pyragas_selection_status
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,0.8007631578947367,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0017668889570446684,0.0005616595338213461,0.0011305336109329906,0.00035202937615225514,0.00011190327185688794,0.00022524394653616675,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,6.00548290092941e-06,0.0010809869221663107,0.009999999999990905,0.0008541222731048624,0.29132684885658183,0.0,0.0,0.0002125130543126069,0.07248465518726165,0.00035202937615225514,0.00011190327185688794,0.00022524394653616675,6.00548290092941e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00035208943098126444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,0.8321842105263157,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0017445000501105155,0.0005510396367121127,0.0011091574036336102,0.00029275465314617066,9.247315166614538e-05,0.0001861341253413763,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,6.322694092821498e-06,0.0011380849367068346,0.009999999999990905,0.000854186124963515,0.30275818927311743,0.0,0.0,0.00017225263001267288,0.06105331477072614,0.00029275465314617066,9.247315166614538e-05,0.0001861341253413763,6.322694092821498e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00029281788008709886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,0.8636052631578947,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0017244802539241463,0.0005414907858281968,0.0010899370464243121,0.00023521003042341646,7.385649323548283e-05,0.00014866167662154806,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,6.653777395817935e-06,0.0011976799312461391,0.009999999999990905,0.0008542427376143461,0.31418952968965286,0.0,0.0,0.00013491605293170829,0.049621974354190475,0.00023521003042341646,7.385649323548283e-05,0.00014866167662154806,6.653777395817935e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00023527656819737465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,0.8950263157894736,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0017066579974943008,0.000532926009620308,0.001072697479052849,0.00017915417768434692,5.594320664145405e-05,0.00011260500641951326,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,6.999803758602199e-06,0.0012599646765472498,0.009999999999990905,0.0008542927783989058,0.3256208701061884,0.0,0.0,0.00010019622748625856,0.03819063393765497,0.00017915417768434692,5.594320664145405e-05,0.00011260500641951326,6.999803758602199e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00017922417572193293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,0.9264473684210526,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0016908884064675276,0.0005252715505862634,0.00105729023909625,0.0001243692920020037,3.86351048391679e-05,7.776647942825167e-05,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,7.361946407957627e-06,0.0013251503534311676,0.009999999999990905,0.0008543370710583671,0.3370522105227239,0.0,0.0,6.782764134652615e-05,0.02675929352111971,0.0001243692920020037,3.86351048391679e-05,7.776647942825167e-05,7.361946407957627e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00012444291146608327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,0.9578684210526315,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0016770495948235996,0.0005184650355493191,0.0010435897790146199,7.065674740292827e-05,2.1843750576696398e-05,4.3968085163221395e-05,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,7.741493940732472e-06,0.0013934689093305778,0.009999999999990905,0.0008543764585777722,0.34848355093925937,0.0,0.0,3.757951345299516e-05,0.015327953104584199,7.065674740292827e-05,2.1843750576696398e-05,4.3968085163221395e-05,7.741493940732472e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,7.07341623423356e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,0.9892894736842104,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0016650397186959815,0.000512454018196595,0.0010314905325068278,1.7833451723962547e-05,5.488652247536948e-06,1.1047806492922729e-05,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,8.139865457856201e-06,0.0014651757824127836,0.009999999999990905,0.0008544118213767017,0.35991489135579485,0.0,0.0,9.250275618012247e-06,0.0038966126880487038,1.7833451723962547e-05,5.488652247536948e-06,1.1047806492922729e-05,8.139865457856201e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,1.7914850378541108e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,1.0207105263157894,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0016547746420035566,0.0005071948244763681,0.0010209045904741667,3.427125376989368e-05,1.0504271759532043e-05,2.114347138688927e-05,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,8.558628114087589e-06,0.0015405530605343647,0.009999999999990905,0.0008544443051774267,0.3713462317723304,0.0,0.0,1.733693423490839e-05,0.0075347277284869745,3.427125376989368e-05,1.0504271759532043e-05,2.114347138688927e-05,8.558628114087589e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,3.4356840051034554e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,1.0521315789473684,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0016461861014553814,0.0005026516490715581,0.0010117598823614839,8.581828071006768e-05,2.6204024126587882e-05,5.2744640183085785e-05,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,8.999517539520958e-06,0.0016199131571122993,0.009999999999990905,0.0008544759609517125,0.3827775721888659,0.0,0.0,4.233803253149985e-05,0.018966068145022486,8.581828071006768e-05,2.6204024126587882e-05,5.2744640183085785e-05,8.999517539520958e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,8.590827588546289e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,1.0835526315789472,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.001639220287022994,0.0004987958648091157,0.001003998786105288,0.00013696116871835909,4.167570712548219e-05,8.38867406811327e-05,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,9.464461691158196e-06,0.001703603104406926,0.009999999999990905,0.0008545121165275144,0.3942089126054014,0.0,0.0,6.589134110438269e-05,0.030397408561557978,0.00013696116871835909,4.167570712548219e-05,8.38867406811327e-05,9.464461691158196e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00013705581333527066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,1.1149736842105262,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0016338367759094773,0.0004956055177650517,0.000997577111858408,0.0001878482335249579,5.698159229250051e-05,0.00011469511583443146,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,9.955608820794637e-06,0.0017920095877414046,0.009999999999990905,0.000854576953870275,0.4056402530219369,0.0,0.0,8.812213437791165e-05,0.04182874897809366,0.0001878482335249579,5.698159229250051e-05,0.00011469511583443146,9.955608820794637e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00018794778961316584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,1.146394736842105,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0016300077753557405,0.0004930649898884451,0.000992463422904399,0.00023862455932379558,7.218211944077045e-05,0.00014529142162149694,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,1.0475360406629847e-05,0.0018855648731916576,0.009999999999990905,0.0008549436631595243,0.4170715934384724,0.0,0.0,0.00010917640195022915,0.05326008939462875,0.00023862455932379558,7.218211944077045e-05,0.00014529142162149694,1.0475360406629847e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00023872931292786187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,1.177815789473684,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0016277176437390266,0.0004911648189153789,0.0009886386731721994,0.00028943389786167094,8.73368600371385e-05,0.00017579556617433283,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,1.1026410100386244e-05,0.0019847538180677187,0.009999999999990905,0.0008561158631268323,0.42850293385500793,0.0,0.0,0.00012924849492009494,0.06469142981116426,0.00028943389786167094,8.73368600371385e-05,0.00017579556617433283,1.1026410100386244e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0002895441619626748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,1.209236842105263,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0016269626714302068,0.0004899016728085222,0.0009860961557869698,0.00034042053159317716,0.00010250547896054937,0.00020632764564902195,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,1.1611790002616189e-05,0.002090122200469013,0.009999999999990905,0.0008575079060170551,0.4399342742715434,0.0,0.0,0.00014837643056153164,0.07612277022769993,0.00034042053159317716,0.00010250547896054937,0.00020632764564902195,1.1611790002616189e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0003405366494932033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,1.240657894736842,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0016277511136487662,0.000489278483522018,0.0009848417723180864,0.0003917311561662568,0.00011774872978444998,0.00023700994757498402,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,1.2234925914291472e-05,0.002202286664570462,0.009999999999990905,0.0008590027826099475,0.45136561468807895,0.0,0.0,0.0001666259507258004,0.08755411064423543,0.0003917311561662568,0.00011774872978444998,0.00023700994757498402,1.2234925914291472e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0003918535054253997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,1.272078947368421,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0016301034778313558,0.0004893047532023475,0.0009848946491140323,0.0004435168383499856,0.00013312952219364575,0.00026796909939970815,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,1.2899703647039887e-05,0.002321946656465068,0.009999999999990905,0.0008605966213966256,0.46279695510461444,0.0,0.0,0.00018406893954423304,0.09898545106077095,0.0004435168383499856,0.00013312952219364575,0.00026796909939970815,1.2899703647039887e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00044364583538645597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_feedback,FINAL_THESIS_RUN_1752614/03_linear_feedback/k_sweep.csv,False,linear_feedback,1.3034999999999999,0.8,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.001634053078510139,0.0004899970557509776,0.0009862881468702901,0.0004959351093277961,0.00014871410642040972,0.00029933845257510897,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,1.361054904098737e-05,0.0024498988273754987,0.009999999999990905,0.0008622979470458588,0.47422829552114987,0.0,0.0,0.00020077286300588913,0.11041679147730661,0.0004959351093277961,0.00014871410642040972,0.00029933845257510897,1.361054904098737e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.000496071214818206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finite_time,FINAL_THESIS_RUN_1752614/04_finite_time/candidates/s_0p9/k_sweep.csv,False,finite_time,0.01,0.9,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.04075086120167383,0.010574439155396456,0.021284707482138374,0.040198124458897956,0.010424052854484934,0.020982003161163672,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,9.199899346611165e-07,0.00016559818823885038,0.009999999999990905,0.0009407793073060328,0.003839619143778561,1.4100000000000819,1.4100000000000819,0.0674449871690468,0.36017338900340506,0.040198124458897956,0.010424052854484934,0.020982003161163672,9.199899346611165e-07,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.04160813365879739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finite_time,FINAL_THESIS_RUN_1752614/04_finite_time/candidates/s_0p9/k_sweep.csv,False,finite_time,0.07208333333333333,0.9,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.005730088924587853,0.0022967997068505984,0.004623101914622847,0.005155448571174544,0.0020669940534807215,0.004160538743390895,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,1.0503064636776007e-06,0.00018905516346179617,0.009999999999990905,0.0008502271068232682,0.026224745916493698,0.11000000000012733,0.11000000000012733,0.006000054035945993,0.3375867581273499,0.005155448571174544,0.0020669940534807215,0.004160538743390895,1.0503064636776007e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.005265459074239308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finite_time,FINAL_THESIS_RUN_1752614/04_finite_time/candidates/s_0p9/k_sweep.csv,False,finite_time,0.13416666666666666,0.9,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.003745219567174538,0.0014767906051572906,0.002972550655521225,0.003086995381423272,0.0012058505850203744,0.0024271903778675464,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,1.4079134322446755e-06,0.0002534244178038111,0.009999999999990905,0.0008495839988008192,0.04881137679254901,0.05999999999994543,0.05999999999994543,0.002593547000819831,0.3150001272512944,0.003086995381423272,0.0012058505850203744,0.0024271903778675464,1.4079134322446755e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0031470094605575397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finite_time,FINAL_THESIS_RUN_1752614/04_finite_time/candidates/s_0p9/k_sweep.csv,False,finite_time,0.19625,0.9,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.003019324771723089,0.001127288740697467,0.0022690575586137686,0.002286998526442364,0.0008324717159877837,0.0016756365705609317,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,1.7697944359594815e-06,0.00031856299847241693,0.009999999999990905,0.0008503637429669133,0.07139800766860428,0.03999999999996362,0.03999999999996362,0.0014153591474157766,0.2924134963752393,0.002286998526442364,0.0008324717159877837,0.0016756365705609317,1.7697944359594815e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.002327016224386687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finite_time,FINAL_THESIS_RUN_1752614/04_finite_time/candidates/s_0p9/k_sweep.csv,False,finite_time,0.2583333333333333,0.9,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0025877184439479996,0.0009139691993326492,0.0018396783762807804,0.0017708791663161249,0.0005988617154794668,0.0012054158380330796,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,2.200156846263475e-06,0.0003960282323270654,0.009999999999990905,0.0008513076191857442,0.09398463854465956,0.01999999999998181,0.01999999999998181,0.0008223408707163587,0.26982686549918417,0.0017708791663161249,0.0005988617154794668,0.0012054158380330796,2.200156846263475e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0017909011678845694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finite_time,FINAL_THESIS_RUN_1752614/04_finite_time/candidates/s_0p9/k_sweep.csv,False,finite_time,0.3204166666666667,0.9,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.00233417757818804,0.0007891235523474602,0.0015883834340670406,0.0014498768908171235,0.00046040745164839715,0.0009267288588002183,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,2.601200012287958e-06,0.0004682160022114066,0.009999999999990905,0.0008519968854979721,0.11657126942071487,0.01999999999998181,0.01999999999998181,0.0004692772458324559,0.2472402346231286,0.0014498768908171235,0.00046040745164839715,0.0009267288588002183,2.601200012287958e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0014699029028172282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finite_time,FINAL_THESIS_RUN_1752614/04_finite_time/candidates/s_0p9/k_sweep.csv,False,finite_time,0.3825,0.9,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0021567022738913427,0.0007039901415138703,0.0014170230697090945,0.0012092609279779015,0.0003643113902010555,0.0007333023774488698,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,3.0126746187654552e-06,0.0005422814313772887,0.009999999999990905,0.0008525602884206982,0.13915790029677014,0.009999999999990905,0.009999999999990905,0.0002354708219375821,0.22465360374707352,0.0012092609279779015,0.0003643113902010555,0.0007333023774488698,3.0126746187654552e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00121929105472408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finite_time,FINAL_THESIS_RUN_1752614/04_finite_time/candidates/s_0p9/k_sweep.csv,False,finite_time,0.44458333333333333,0.9,20.0,-1.0,raw_readout,True,False,,,27000.0,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000.0,1140.0,0.2,rest_state_from_quiet_training_data,9000.0,27000.0,"zero_based_half_open_[start,end)",18000.0,0.0020253974479699133,0.0006429500116887969,0.0012941587467028568,0.0010184155338870474,0.00029427790993645053,0.0005923358335515976,1.0846512303763423,0.5791462543076985,2.0,0.0,7.0,100.0,3.4366222773980056e-06,0.0006185920099310784,0.009999999999990905,0.0008530145693929905,0.1617445311728254,0.009999999999990905,0.009999999999990905,7.006689240464041e-05,0.20206697287101796,0.0010184155338870474,0.00029427790993645053,0.0005923358335515976,3.4366222773980056e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0010284499001098123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
