controller,K,finite_s,pyragas_delay,pyragas_sign,pyragas_history_signal,stable,divergence_detected,divergence_reason,divergence_index,steps_completed,controller_law_coordinate_system,control_input_clip_normalized,divergence_abs_limit_normalized,metric_segment,hr_mode,optimizer,control_start_idx,control_start_time,control_start_frac,target_mode,evaluation_start_idx,evaluation_end_idx,evaluation_index_semantics,evaluation_sample_count,raw_readout_target_rmse_state,raw_readout_target_rmse_x,raw_readout_target_nrmse_x,corrected_feedback_input_target_rmse_state,corrected_feedback_input_target_rmse_x,corrected_feedback_input_target_nrmse_x,uncontrolled_target_rmse_state,uncontrolled_target_rmse_x,spike_count_before,spike_count_after,uncontrolled_spike_count_after,spike_reduction_percent,control_effort_mean_sq,control_energy_dt_sum,control_sample_dt,mean_control_norm,max_control_norm,evaluation_time_to_tolerance,settling_time,mean_error_norm_post,max_error_norm_post,target_rmse_state,target_rmse_x,target_nrmse_x,control_energy,control_energy_alias_of,target_rmse_alias_of,settling_time_alias_of,selection_score
finite_time,0.01,0.7,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.01796692907635672,0.005489973581351232,0.011050466133146667,0.017480484289709896,0.005337339419150484,0.010743237215708882,1.0846512303763423,0.5791462543076985,2,0,7,100.0,8.283240617892038e-07,0.00014909833112192108,0.009999999999990905,0.000877578219478512,0.00530436275617839,0.8800000000001091,0.8800000000001091,0.02436153557481759,0.36017338900340506,0.017480484289709896,0.005337339419150484,0.010743237215708882,8.283240617892038e-07,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.018360492572950624
finite_time,0.07208333333333333,0.7,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.004029036867517784,0.0014546897476898845,0.0029280650540264063,0.00357607448407558,0.00124206823791873,0.002500090901129597,1.0846512303763423,0.5791462543076985,2,0,7,100.0,1.203138909332275e-06,0.0002165650036796125,0.009999999999990905,0.0008473223988080638,0.03483508417027653,0.08999999999991815,0.08999999999991815,0.0006987279056167876,0.3375867581273499,0.00357607448407558,0.00124206823791873,0.002500090901129597,1.203138909332275e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0036660865154645914
finite_time,0.13416666666666666,0.7,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.002975798460908377,0.0009397523774129131,0.0018915759185838383,0.0024155955348237274,0.0007038377533631172,0.0014167163359745806,1.0846512303763423,0.5791462543076985,2,0,7,100.0,1.7346684041864009e-06,0.0003122403127532682,0.009999999999990905,0.0008500178639393923,0.06460087373401703,0.03999999999996362,0.03999999999996362,0.00036850699102088986,0.3150001272512944,0.0024155955348237274,0.0007038377533631172,0.0014167163359745806,1.7346684041864009e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.002455612881507733
finite_time,0.19625,0.7,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.002582913930366687,0.0007933741237434767,0.0015969391756497974,0.0019455346869030473,0.0005554140099209499,0.0011179623390821522,1.0846512303763423,0.5791462543076985,2,0,7,100.0,2.600065402120148e-06,0.00046801177238120105,0.009999999999990905,0.0010047284815689421,0.08677940770372151,0.029999999999972715,0.029999999999972715,0.000573178108545284,0.2924134963752393,0.0019455346869030473,0.0005554140099209499,0.0011179623390821522,2.600065402120148e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.001975560687557041
finite_time,0.2583333333333333,0.7,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.0023599631790991137,0.0008318774190631111,0.0016744403429394662,0.0017090473334955046,0.0006482950793126582,0.0013049175395971424,1.0846512303763423,0.5791462543076985,2,0,7,100.0,1.0659151774890067e-05,0.0019186473194784672,0.009999999999990905,0.002829978642229386,0.12253156344351673,0.01999999999998181,0.01999999999998181,0.00156554320804324,0.26982686549918417,0.0017090473334955046,0.0006482950793126582,0.0013049175395971424,1.0659151774890067e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0017291539250132355
finite_time,0.3204166666666667,0.7,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.0026276295548321657,0.0012595253998332232,0.0025352294630294676,0.002274842243579783,0.001153251424166223,0.0023213164174490206,1.0846512303763423,0.5791462543076985,2,0,7,100.0,4.008444578452021e-05,0.007215200241207075,0.009999999999990905,0.006090039457914408,0.14445504473039053,0.009999999999990905,0.009999999999990905,0.003334741556587796,0.2472402346231286,0.002274842243579783,0.001153251424166223,0.0023213164174490206,4.008444578452021e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.002285243088037619
finite_time,0.3825,0.7,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.003515616353166659,0.0020928921826254138,0.004212667664374671,0.003640450599736298,0.0020267101379783784,0.004079453463585301,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.0001260249341541351,0.022684488147723687,0.009999999999990905,0.011079334174008183,0.16325574355774186,0.009999999999990905,0.009999999999990905,0.00605071194972552,0.22465360374707352,0.003640450599736298,0.0020267101379783784,0.004079453463585301,0.0001260249341541351,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00365171084907783
finite_time,0.44458333333333333,0.7,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.00517127575872269,0.003377615599531484,0.006798616831271532,0.005838818497485855,0.0033260226352583807,0.0066947681886578006,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.0003393743077984807,0.06108737540367097,0.009999999999990905,0.018327498149669264,0.1788072826361226,0.009999999999990905,0.009999999999990905,0.01000072239243476,0.20206697287101796,0.005838818497485855,0.0033260226352583807,0.0066947681886578006,0.0003393743077984807,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.005852212240563831
finite_time,0.5066666666666666,0.7,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.0076694066624382485,0.005184936066093076,0.010436472881312144,0.008960271330591069,0.005133908812982835,0.010333762927610794,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.0008076655910499118,0.1453798063888519,0.009999999999990905,0.028356074379470422,0.19096302721376004,0.009999999999990905,0.009999999999990905,0.015467828579657152,0.17948034199496285,0.008960271330591069,0.005133908812982835,0.010333762927610794,0.0008076655910499118,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.008978347986501559
finite_time,0.56875,0.7,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.015939844689824116,0.007243805281384961,0.014580657584394354,0.015424915356686076,0.007397521843093301,0.014890065204320218,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.002934337113426563,0.528180680416301,0.009999999999990905,0.05414021809292722,0.20691779292493595,0.009999999999990905,0.009999999999990905,0.02669787784507607,0.15689371111890757,0.015424915356686076,0.007397521843093301,0.014890065204320218,0.002934337113426563,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.015464258727820332
