N_res,best_score,input_scaling,iteration,leaky_coefficient,optimizer,p,reason,regularization,score,spectral_radius,stable,validation_mean_gap,validation_nrmse,validation_nrmse_x,validation_penalty,validation_score,validation_std_ratio,washout
800,0.0026514067521072856,0.2497814473379299,27,0.5271231075068585,gp,0.2,ok,7.3216170449170605e-06,4.448922062951163,1.05,True,1.6038718586106906,2.1158033216055836,3.157584582655425,1.6038718586106906,4.448922062951163,2.493136225874788,50
800,0.0026514067521072856,0.6,28,0.5066047333732384,gp,0.2,ok,1e-08,1.0554953704915895,1.05,True,0.011789836733505484,1.1081404051997443,1.0329332127595232,0.0,1.0554953704915895,0.8414489967711247,50
250,0.0025949128137705752,0.45498845151710277,29,0.250538702444225,gp,0.2,ok,1e-08,0.0025949128137705752,0.45,True,6.5888837453512565e-06,0.0020649629420249824,0.00282203418737583,0.0,0.0025949128137705752,0.9999972669190507,50
800,0.0025949128137705752,0.6,30,0.8,gp,0.2,ok,0.001,8.905273234808975,1.05,True,4.624168158588263,3.191712883278506,4.747987444624516,4.624168158588263,8.905273234808975,0.3535582855227363,50
447,0.000937394952492826,0.15193514487295012,1,0.6793794171959301,dummy,0.12040535644149887,ok,4.327840907072702e-08,0.000937394952492826,0.8435908233038445,True,9.781954039722528e-07,0.0007522006896251329,0.001016763922293266,0.0,0.000937394952492826,1.000001272367771,189
689,0.000937394952492826,0.47989770775315715,2,0.6442232264440333,dummy,0.09781193939138905,ok,6.516929616979904e-08,0.11869236530550635,0.6811693385309614,True,0.0006511893307577405,0.09525452944648152,0.1287371521022313,0.0,0.11869236530550635,1.0002893483578166,361
581,0.000937394952492826,0.38433124400552543,3,0.7120176818661226,dummy,0.07985387881465866,ok,1.3183159225701964e-06,1.3113598268668767,0.8109440696852265,True,0.17844007907324333,1.1587878160838747,1.3767478314881634,0.0,1.3113598268668767,1.0938444185075875,314
336,0.000937394952492826,0.057896884798086204,4,0.1364157741159892,dummy,0.1593461496083669,non_finite_prediction,3.3979132874552366e-05,1000000.0,0.975377045392126,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,343
602,0.000937394952492826,0.45133419804096714,5,0.47468052971092045,dummy,0.19173934515856147,ok,4.933547132273005e-06,1.3335138575176546,0.734985675566548,True,0.2089399224112175,1.2038103778995217,1.3891010630682832,0.0,1.3335138575176546,1.3142273994180453,346
585,0.000937394952492826,0.5710123444576205,6,0.625377896026372,dummy,0.12413098114212275,ok,0.00024474064308885427,0.9203405742698668,0.555690452971559,True,0.18304579751258773,0.9459809868148294,0.9093518260363115,0.0,0.9203405742698668,0.6199570309559831,461
501,0.000937394952492826,0.5566932512556133,7,0.7858362434837657,dummy,0.0917954409352831,ok,1.0421046587421742e-06,1.107545349428957,0.6200151618718205,True,0.5468552664646078,1.0144624387353864,1.1474380254404875,0.0,1.107545349428957,0.24827951051116415,55
295,0.000937394952492826,0.5994815823537437,8,0.7139087047748732,dummy,0.18826405764263252,ok,8.65217698418117e-06,0.008213957577916955,0.5408818238131536,True,0.00025487190385261807,0.006787076274990791,0.008825478136313882,0.0,0.008213957577916955,0.999903802595479,410
715,0.0007503659978986118,0.2808673344659844,9,0.14748072561580206,dummy,0.07362546039225804,ok,3.2827576158867195e-08,0.0007503659978986118,0.5125521677201456,True,3.2038652470288916e-06,0.0006006928401526791,0.000814511636932583,0.0,0.0007503659978986118,1.000000213865893,372
272,0.0007503659978986118,0.2558579357441611,10,0.26012708365942994,dummy,0.1801149001883289,ok,7.30419332463384e-05,1.5032061215411237,0.7937252960923606,True,0.6744788031191038,1.5732337630701363,1.2264519341018314,0.17271963874880109,1.5032061215411237,0.06545607225023979,85
788,0.0007503659978986118,0.587663286830688,11,0.2926561464451058,dummy,0.15859515171154276,ok,0.00022551205022177558,3.246015367106872,0.8750604430085306,True,1.2777922006837008,1.8531038695319832,2.017560007947966,1.2777922006837008,3.246015367106872,0.9533999315577752,380
398,0.0007503659978986118,0.2995157419996804,12,0.7104066945433827,dummy,0.1761073638710278,ok,5.563960637187496e-05,0.4156760070580093,0.963688340208994,True,0.002605383550951046,0.33106787765827855,0.45193663394360817,0.0,0.4156760070580093,1.001387499716,134
586,0.0007503659978986118,0.32677306813259854,13,0.17916936454512417,dummy,0.04139748049600668,ok,2.899459189465146e-05,1.2028496384984706,0.9851999267507323,True,0.4405770018170727,1.349035088889653,1.1401987311879638,0.0,1.2028496384984706,0.42352349455716326,287
567,0.0007503659978986118,0.4349704078385132,14,0.5688615687203094,dummy,0.14400626818702958,ok,4.868540951295279e-08,0.023416189151006697,0.49585283467730706,True,9.08613056756616e-05,0.0188257985125642,0.02538349942462491,0.0,0.023416189151006697,1.0000430010847434,345
384,0.0007503659978986118,0.29271262526273023,15,0.36318146905359594,dummy,0.03538976183392461,ok,3.000114426295234e-06,0.09841736794428976,0.8022711109096066,True,0.000677297378519081,0.07843607302202006,0.10698078005383392,0.0,0.09841736794428976,0.9996925472764249,102
473,0.0007503659978986118,0.10307248041322192,16,0.33459957677524976,dummy,0.10063851417365471,ok,1.471201128421348e-06,0.02536125736833205,0.826828098071678,True,0.00010344030596605707,0.020170456838375667,0.027585886166884784,0.0,0.02536125736833205,1.0002267836492902,178
606,0.0007503659978986118,0.43978987592118757,17,0.6715634049241389,dummy,0.02237074792277871,ok,7.246706568208742e-06,0.03470712686480265,0.4780167322672024,True,0.00012519173651039453,0.027900411633432532,0.03762429053538984,0.0,0.03470712686480265,1.00006893927394,341
778,0.0007503659978986118,0.21092075839201863,18,0.4679626872591199,dummy,0.1165018302223639,ok,0.00010838684708886458,0.11702164563618342,0.5949226459412487,True,0.0008481112212306576,0.0931157179248465,0.1272670432267564,0.0,0.11702164563618342,1.0003917577987027,66
355,0.0007503659978986118,0.4277904673265129,19,0.7064079984776925,dummy,0.17136027115626495,ok,2.0230115181831438e-08,0.04644380916884236,0.9869423974106644,True,0.00012827607262233702,0.03719070472322411,0.05040942535982162,0.0,0.04644380916884236,1.0000642811191711,413
392,0.0007503659978986118,0.24232908376650292,20,0.2460838524816275,dummy,0.13741740224713464,ok,5.477400592796884e-07,0.0124142095926029,0.7180779959875252,True,8.208202580714287e-05,0.00989104364251374,0.013495566428355397,0.0,0.0124142095926029,0.9999638275211343,146
472,0.0007503659978986118,0.15534478073545313,21,0.696504844564182,dummy,0.08028824711389594,ok,1.0107454726570356e-05,0.036927606889821024,0.5797435935536156,True,0.0005677919399594732,0.02945158929540696,0.0401316144302842,0.0,0.036927606889821024,1.000262435211011,430
648,0.0007503659978986118,0.09008473558616642,22,0.6953443017423986,dummy,0.17197012070477866,ok,2.2227128442361646e-06,0.018052183981225177,0.8666276609205836,True,0.0003694759978554612,0.014438630322467174,0.01960084983497861,0.0,0.018052183981225177,1.00022050211419,295
682,0.0007503659978986118,0.555239148131318,23,0.5478763579692845,dummy,0.05783304249371826,ok,7.992280521002177e-05,0.9762594369412272,0.4769739047106504,True,0.3488820786423357,0.797003833685565,1.0530832669079395,0.0,0.9762594369412272,0.6164885575221871,62
475,0.0007503659978986118,0.4970869112056366,24,0.6985553400806394,dummy,0.020034949219916852,ok,0.0005344801669374683,3.189733075342681,0.8312331145771683,True,1.0255388817972555,2.1150394130443972,2.185260528045866,1.0255388817972555,3.189733075342681,1.7019641148261822,478
475,0.0007503659978986118,0.5114024291471744,25,0.1374774159540148,dummy,0.16842505176935613,ok,0.0005765369635025923,1.4598961588539585,0.5698981109664049,True,0.2139340340240704,1.4086154877688217,1.4818735893190174,0.0,1.4598961588539585,1.5493603214017158,83
252,0.0007503659978986118,0.46761619072247457,26,0.28033070173070107,dummy,0.0868989654175205,ok,2.107821981849709e-05,0.20437315661664462,0.7803046544961485,True,2.4044320058284036e-05,0.16246727467692293,0.2223328203050968,0.0,0.20437315661664462,1.000113770035091,55
546,0.0007503659978986118,0.43735754991227566,27,0.14686752290468286,dummy,0.022199651981952305,ok,0.00040101412904046255,0.9727756548979051,0.5787871634681756,True,0.2343704798427328,1.1254539609901164,0.9073420951441004,0.0,0.9727756548979051,0.6678152702974203,318
409,0.0007503659978986118,0.13450244471764258,28,0.3087053767009429,dummy,0.1363338586115168,ok,1.189006108930805e-05,0.05791082891863382,0.7462255873706146,True,0.0005332851873472593,0.046094464121602056,0.06297498526021887,0.0,0.05791082891863382,1.0003847995419404,245
614,0.0007503659978986118,0.21965062132832602,29,0.5792471958522505,dummy,0.10391577496360119,ok,0.0007319629418084613,0.26689149418000224,0.6332480260847634,True,1.88502672722908e-05,0.21305148658162815,0.289965783150734,0.0,0.26689149418000224,1.0001508163763009,265
446,0.0007503659978986118,0.31576910775298433,30,0.3782422928129581,dummy,0.16917272491087187,ok,0.00010436254475770466,0.16541739658890425,0.4584943905741745,True,0.0015669353632869886,0.13154855223569245,0.1799326155974236,0.0,0.16541739658890425,1.0007688489032303,236
353,0.008839962595510092,0.228612241322671,1,0.49740499190588816,forest,0.02993674004782221,ok,3.446950069592892e-08,0.008839962595510092,0.8385444111721929,True,4.3619995808262405e-05,0.0070935535376179335,0.009588423620321019,0.0,0.008839962595510092,1.0000200236580377,389
544,0.008839962595510092,0.3068338856879275,2,0.1901337398436032,forest,0.045393643743467105,ok,0.00013747738122151657,1.4553157120889944,0.7910864758328,True,0.731391612824936,1.5780664489491765,1.2640808379426838,0.09703919084436283,1.4553157120889944,0.08059216183112744,172
679,0.006005031853247343,0.3363627344025843,3,0.4805187622151444,forest,0.11479874712145936,ok,1.391976354588756e-08,0.006005031853247343,0.48748496780376405,True,2.7547928762937064e-05,0.004821684165183558,0.006512180862417537,0.0,0.006005031853247343,1.0000116321393875,153
502,0.006005031853247343,0.5199989818991435,4,0.11865506240309096,forest,0.022912696436422027,ok,1.7746986022409685e-06,0.8586564131356181,0.966699380917728,True,0.012718791795599132,0.6745032786375561,0.9375791850633591,0.0,0.8586564131356181,1.0088209007574702,271
622,0.006005031853247343,0.5841149683630168,5,0.44808231758451594,forest,0.18854683758470783,ok,0.00036148565882372175,3.29417250121847,0.7666893467058723,True,1.4149920935732596,1.4839819753220818,2.048551164355123,1.4149920935732596,3.29417250121847,0.7318608290634666,91
733,0.006005031853247343,0.472528873039725,6,0.6030754082089874,forest,0.16512823625478867,ok,0.00019928545688860746,7.210550242244107,0.8333998243494909,True,3.7043137874248377,2.6336187384939755,3.880215476101538,3.7043137874248377,7.210550242244107,0.5112887038241207,495
658,0.006005031853247343,0.2058033100194782,7,0.567298573620059,forest,0.04369758544080689,ok,0.00011514181060470527,0.2599901725787473,0.7195090958648098,True,0.002451531450658223,0.20700105414222134,0.2826997947658299,0.0,0.2599901725787473,1.0011943148607318,156
531,0.006005031853247343,0.4725125641333412,8,0.760718060889067,forest,0.1555847712347541,ok,1.3566794645813828e-06,0.7813588164085509,0.7895746946210072,True,0.12057779446813402,0.7124506841633464,0.8108908730850671,0.0,0.7813588164085509,0.6444256740332979,422
743,0.005918896645995703,0.1709591317359036,9,0.7545818489487686,forest,0.02688444353551821,ok,6.720226681373044e-07,0.005918896645995703,0.8336166251015109,True,5.769745185200096e-05,0.004717396423655141,0.006433825312713088,0.0,0.005918896645995703,1.000021031733776,464
758,0.005918896645995703,0.19275278357385045,10,0.5517422667884089,forest,0.0408059862961047,ok,1.5218684640364877e-05,9.289371195303243,0.9893972212399642,True,4.582705707872902,3.5576157846348835,5.199115360056964,4.582705707872902,9.289371195303243,1.9838168385144013,306
772,0.00438521591772119,0.10171401751314439,11,0.7098023185337181,forest,0.12857211906624366,ok,3.340433157127249e-07,0.00438521591772119,0.8837062742915989,True,5.046588801187895e-05,0.003495453747320737,0.004766542562178527,0.0,0.00438521591772119,1.0000258503043848,306
711,0.00438521591772119,0.1777494036474983,12,0.5758309209462786,forest,0.04241928241242926,ok,5.443340064870708e-07,0.042379497993159425,0.9352323597585575,True,2.5887500849685288e-05,0.033807565338282275,0.0460531834166782,0.0,0.042379497993159425,1.0000214272866785,311
752,0.00438521591772119,0.21635181861638933,13,0.5398949825862854,forest,0.07898895740208065,ok,1.0794736992843724e-07,0.005259599897333613,0.7137673547813528,True,3.552066592850923e-05,0.004241759389820557,0.005695817257696352,0.0,0.005259599897333613,1.0000187393987396,68
769,0.00438521591772119,0.18696724438545412,14,0.75311365951814,forest,0.15636246095867704,ok,3.842686417292996e-06,0.03466503810362561,0.5848255248605729,True,0.00033766569784048073,0.02754892930815781,0.037714799015968956,0.0,0.03466503810362561,1.000151534828787,442
753,0.00438521591772119,0.10960958803387835,15,0.794660803214419,forest,0.0895239813824951,ok,6.989596105054968e-06,0.0990509240215785,0.8501646928639519,True,0.0009810154519119187,0.07897315934335941,0.10765568031224383,0.0,0.0990509240215785,1.0004763335193183,318
759,0.00438521591772119,0.21031283698953607,16,0.56273710719475,forest,0.17617002616742175,ok,5.918837357439404e-06,0.03881014561506102,0.6828306072467533,True,0.00031067111921164126,0.031123837728795668,0.0421042775663176,0.0,0.03881014561506102,0.9998869214801251,323
793,0.00438521591772119,0.21506337233320352,17,0.7617006367050129,forest,0.12434289960566969,ok,9.80489647068448e-06,4.712342084700558,1.0033709965708058,True,2.0035805517933163,2.3945103572315474,2.8434406081968255,2.0035805517933163,4.712342084700558,1.4011818647850616,190
782,0.00438521591772119,0.21300059168719657,18,0.16419238143486148,forest,0.1293567602760021,ok,4.266756186606552e-08,0.09123055343096059,1.0390409245255228,True,0.00017577093477886933,0.07251145553355788,0.09925302395841891,0.0,0.09123055343096059,1.0000154343352972,476
789,0.00438521591772119,0.13100119823480935,19,0.589116865678154,forest,0.1759257152295857,ok,2.1775179486730154e-08,0.026795168497627052,1.0315668762988688,True,0.0001255678345207943,0.02153525309230369,0.029049417957051352,0.0,0.026795168497627052,1.0000541218717633,394
775,0.00438521591772119,0.1275228475015175,20,0.6223556165329714,forest,0.09487550706421605,ok,7.884655316075614e-06,0.01719683873249858,0.8643316381587142,True,0.00048433397244014223,0.013811370599390003,0.018647753646687974,0.0,0.01719683873249858,1.0002900405659394,453
737,0.00438521591772119,0.16012156275332867,21,0.6204918023789066,forest,0.19214423894933214,ok,8.69032856571321e-06,0.025986586370523323,0.5379601449233881,True,0.0002624801729877428,0.020755767924037896,0.028228365704731365,0.0,0.025986586370523323,1.0000895238214895,479
686,0.00438521591772119,0.17855072429768665,22,0.3950061514278188,forest,0.05527538552916135,ok,8.457358890047218e-06,0.1349349346124753,1.036656774269239,True,0.00025394832120066463,0.10716907151413162,0.1468345902260512,0.0,0.1349349346124753,0.9999383543377577,338
729,0.00438521591772119,0.43025928474310854,23,0.1211130330628083,forest,0.18211068878361197,ok,9.19932891710276e-06,1.3494943837884825,1.024812963076021,True,0.5606970994721684,1.8429220096598702,1.1380254012721736,0.0,1.3494943837884825,0.11436735375656183,85
715,0.00438521591772119,0.21441216602924493,24,0.5316832282393699,forest,0.1401253501201263,ok,9.28568902935706e-06,0.027525624292296,0.45834819961030254,True,0.0003895334635003004,0.021942699196190997,0.029918306476341004,0.0,0.027525624292296,1.0001772885848388,193
706,0.00438521591772119,0.041653682777889264,25,0.3765916302455788,forest,0.06788064944184956,non_finite_prediction,9.40560010614809e-06,1000000.0,0.8906666561155838,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,359
742,0.0035150111493222023,0.07985197462245161,26,0.4210487820447621,forest,0.18992720781327369,ok,5.456934866161183e-08,0.0035150111493222023,0.9035408309052948,True,7.213407653240289e-06,0.002777900510734724,0.003830915708716836,0.0,0.0035150111493222023,1.0002073107887586,416
650,0.0035150111493222023,0.05512080153229537,27,0.3994448189666975,forest,0.14710065003736858,non_finite_prediction,2.3166224453816036e-07,1000000.0,0.5319330652851957,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,496
526,0.0035150111493222023,0.4332026897059076,28,0.39149131430884815,forest,0.05741063196494037,ok,3.6292837812407696e-06,5.64014933839656,0.550904276533522,True,2.4411139750458077,2.6483562448409548,3.4350406998549508,2.4411139750458077,5.64014933839656,1.8353394915016974,471
527,0.0035150111493222023,0.10988082324977969,29,0.1883182723683847,forest,0.1694900934205285,ok,3.209878659772575e-05,0.21883633049155765,0.5938102598490648,True,0.0020377957319456506,0.17311400752209632,0.23843161176418395,0.0,0.21883633049155765,1.0027027735170422,320
608,0.0035150111493222023,0.11410449340533058,30,0.12425949767446032,forest,0.17562874773753565,non_finite_prediction,8.580433518127764e-08,1000000.0,0.6983893282446799,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,497
437,0.048627900163737206,0.5631972765475416,1,0.49532182757040416,gbrt,0.16801655951560343,ok,4.023060143775963e-07,0.048627900163737206,0.4744819840048288,True,0.00014191027261888464,0.039076676833175394,0.05272128159112085,0.0,0.048627900163737206,1.0000654166584053,184
790,0.048627900163737206,0.1575598178009814,2,0.18972310019771235,gbrt,0.10532383628157259,ok,1.1089825608224033e-06,1.8088980571672573,0.9865634294022103,True,0.7029382515600486,1.6252646615649975,1.8875980838539403,0.0,1.8088980571672573,1.42418393096743,111
594,0.048627900163737206,0.5642194083478504,3,0.35415422467267377,gbrt,0.054228369593160866,ok,0.0001069072499891351,1.1742759396389912,0.7620968915339434,True,0.37473119310998787,1.1970124874645176,1.1645317048566228,0.0,1.1742759396389912,0.808288070944614,217
530,0.048627900163737206,0.2351428554851144,4,0.08405757755837245,gbrt,0.1577473099445639,ok,7.535502160184881e-06,0.16783330220682927,0.7289801057753305,True,0.0008527674303994616,0.13467668199815244,0.1820432822962622,0.0,0.16783330220682927,0.9993973468059036,358
773,0.048627900163737206,0.2652317191968486,5,0.7551161413767166,gbrt,0.02487079142048296,ok,1.9288154614601e-05,1.3427127825701175,1.0324638197358214,True,0.13923594725859156,1.3762082724703153,1.32835757261289,0.0,1.3427127825701175,1.0425164609257276,256
655,0.048627900163737206,0.4541291159995879,6,0.5555817247127471,gbrt,0.043709172255640645,ok,7.931673389672731e-07,1.5601436671125424,0.8130295464059025,True,0.3020297082922609,1.6563631358051103,1.5189067519585848,0.0,1.5601436671125424,1.4116257045177811,218
525,0.006943702213834516,0.21824601084898726,7,0.15176348714445093,gbrt,0.16046856783486116,ok,1.0742280610798986e-06,0.006943702213834516,0.726084232566963,True,4.800600649297001e-05,0.005574680558265093,0.007530425780507125,0.0,0.006943702213834516,1.0000276466038984,105
294,0.006943702213834516,0.12158688660268219,8,0.5425829791206517,gbrt,0.1504157375532065,ok,0.00011250998885549963,0.29039507007091614,1.0026935548257236,True,0.0014006636393167208,0.232828033363962,0.3150666572310394,0.0,0.29039507007091614,0.9992329464015889,363
489,0.006943702213834516,0.4877680351377103,9,0.0936371699483855,gbrt,0.1755338595555199,ok,0.00011041604390104812,0.9351439468144594,0.5749290871954053,True,0.011458700840818997,0.7418801036915708,1.0179713081528403,0.0,0.9351439468144594,1.0054637969618865,69
442,0.0012541886693904706,0.18283187821816826,10,0.21531223820591266,gbrt,0.16452465730638588,ok,2.4463028090468017e-08,0.0012541886693904706,0.6631511690146483,True,7.160426869074703e-06,0.0010017957199047166,0.0013623570763129367,0.0,0.0012541886693904706,0.9999973256345704,350
470,0.0012541886693904706,0.13658044493963117,11,0.3454003719985826,gbrt,0.16986093292320448,ok,1.391878632432319e-08,0.002436454684207295,0.4734214015649763,True,4.938632530960991e-05,0.0019433094620939322,0.0026478026365415936,0.0,0.002436454684207295,1.0000243020836173,410
400,0.0012541886693904706,0.10363660428905908,12,0.47120758374845384,gbrt,0.17227969405143234,ok,3.853825064471287e-08,0.004052913385153471,0.4807784081665274,True,0.0001410422531140852,0.003257677635432458,0.004393728706462477,0.0,0.004052913385153471,1.0000598838116819,328
318,0.0012541886693904706,0.5942086067935058,13,0.3441098471437039,gbrt,0.16980173548843408,ok,2.2277151624741548e-08,0.014351305034914622,0.5840268487568959,True,3.6129756220647225e-05,0.011526224325277392,0.015562053910473434,0.0,0.014351305034914622,1.0000112376241321,486
419,0.0006729795051662012,0.1945505937693133,14,0.32985339839078104,gbrt,0.1660944834304095,ok,4.885115772339261e-08,0.0006729795051662012,0.5717850974307103,True,4.950459301107374e-06,0.0005373836919856689,0.0007310919965292866,0.0,0.0006729795051662012,1.0000031328768395,388
559,0.0006729795051662012,0.054409748918494996,15,0.5867822894828717,gbrt,0.15823369165276416,non_finite_prediction,3.743140424256155e-08,1000000.0,0.6632444111868264,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,337
556,0.0006729795051662012,0.04929213119298771,16,0.10784550499587506,gbrt,0.1722300841950497,non_finite_prediction,3.280054162806644e-08,1000000.0,0.47508587982305045,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,173
407,0.0006729795051662012,0.044150532576333126,17,0.16595637035420058,gbrt,0.11944773715755448,non_finite_prediction,1.0257111148554733e-05,1000000.0,0.7892073048914967,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,134
508,0.0006729795051662012,0.07623977555524568,18,0.34393500391811094,gbrt,0.09023452066607339,ok,8.662957859775112e-06,0.13635229105948748,0.781199732233608,True,8.286817928037503e-06,0.1086528449811341,0.14822348223592466,0.0,0.13635229105948748,1.0003882710741845,88
392,0.0006729795051662012,0.056616078318028576,19,0.504983787122734,gbrt,0.16649481686383683,ok,2.350488378590998e-06,0.7228405092441187,0.7040498697833351,True,0.010549517663801973,0.56851175035975,0.7889814059088482,0.0,0.7228405092441187,0.9909849572901475,223
