controller,K,finite_s,pyragas_delay,pyragas_sign,pyragas_history_signal,stable,divergence_detected,divergence_reason,divergence_index,steps_completed,controller_law_coordinate_system,control_input_clip_normalized,divergence_abs_limit_normalized,metric_segment,hr_mode,optimizer,control_start_idx,control_start_time,control_start_frac,target_mode,evaluation_start_idx,evaluation_end_idx,evaluation_index_semantics,evaluation_sample_count,raw_readout_target_rmse_state,raw_readout_target_rmse_x,raw_readout_target_nrmse_x,corrected_feedback_input_target_rmse_state,corrected_feedback_input_target_rmse_x,corrected_feedback_input_target_nrmse_x,uncontrolled_target_rmse_state,uncontrolled_target_rmse_x,spike_count_before,spike_count_after,uncontrolled_spike_count_after,spike_reduction_percent,control_effort_mean_sq,control_energy_dt_sum,control_sample_dt,mean_control_norm,max_control_norm,evaluation_time_to_tolerance,settling_time,mean_error_norm_post,max_error_norm_post,target_rmse_state,target_rmse_x,target_nrmse_x,control_energy,control_energy_alias_of,target_rmse_alias_of,settling_time_alias_of,selection_score
finite_time,0.01,0.3,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.00950352142416539,0.0029386417152038116,0.005915030422299259,0.009304282664772245,0.00284510470027685,0.0057267549050623225,1.0846512303763423,0.5791462543076985,2,0,7,100.0,2.5220556430444414e-06,0.00045397001574758655,0.009999999999990905,0.0014663054530032965,0.010381828252192539,0.5,0.5,0.0018119930515839296,0.36017338900340506,0.009304282664772245,0.00284510470027685,0.0057267549050623225,2.5220556430444414e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.009804307885328675
finite_time,0.07208333333333333,0.3,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.008474281917201159,0.004438470766335525,0.008933953899698076,0.009562263932237414,0.004368753981122619,0.008793624813867128,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.0008398669854521375,0.15117605738124726,0.009999999999990905,0.028963533286157188,0.07175785130026888,0.05999999999994543,0.05999999999994543,0.01579042230312065,0.3375867581273499,0.009562263932237414,0.004368753981122619,0.008793624813867128,0.0008398669854521375,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00963066260209188
finite_time,0.13416666666666666,0.3,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.018671229570256458,0.01046746179123434,0.02106937862450919,0.022168744367814845,0.010489419620295384,0.02111357633198464,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.004929925610371854,0.8873866098661265,0.009999999999990905,0.0702052634049802,0.13329844506073296,0.029999999999972715,0.029999999999972715,0.038281535885725526,0.3150001272512944,0.022168744367814845,0.010489419620295384,0.02111357633198464,0.004929925610371854,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.022248043623918533
finite_time,0.19625,0.3,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.03726378864375694,0.017742302392052555,0.035712505497916804,0.03602620742847666,0.01814495283314278,0.03652297844406693,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.01605990546036835,2.8907829828636737,0.009999999999990905,0.12672272453380945,0.1880088233093537,0.01999999999998181,0.01999999999998181,0.06235808239395465,0.2924134963752393,0.03602620742847666,0.01814495283314278,0.03652297844406693,0.01605990546036835,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.03620680648308032
finite_time,0.2583333333333333,0.3,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.054723247272346724,0.026495305815184313,0.05333094508735244,0.05346460688335006,0.026775056177043313,0.05389403921770663,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.03507730316442905,6.3139145695914864,0.009999999999990905,0.18728547575663654,0.25496758183981566,0.009999999999990905,0.009999999999990905,0.09259204790813404,0.26982686549918417,0.05346460688335006,0.026775056177043313,0.05389403921770663,0.03507730316442905,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.05382537991499434
finite_time,0.3204166666666667,0.3,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.06475548711078007,0.03653883239318276,0.07354700781751473,0.07636140162168345,0.03621926342774217,0.07290376500815011,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.05966690584829538,10.740043052683399,0.009999999999990905,0.24426298657928092,0.3094389663968749,0.009999999999990905,0.009999999999990905,0.1322578832844947,0.2472402346231286,0.07636140162168345,0.03621926342774217,0.07290376500815011,0.05966690584829538,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0769680706801664
finite_time,0.3825,0.3,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.08338111558828325,0.0470554163732809,0.09471526179659201,0.09834265511023058,0.04664630209808453,0.09389177815397462,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.09896986607439469,17.81457589337484,0.009999999999990905,0.3145904000487033,0.3608326849136315,nan,nan,0.17033320551965378,0.22465360374707352,0.09834265511023058,0.04664630209808453,0.09389177815397462,0.09896986607439469,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.2793323537708108
finite_time,0.44458333333333333,0.3,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.10230542964409729,0.05782925329288904,0.11640132608087077,0.12227408883010774,0.05802889987802665,0.1168031837209796,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.15117054553939374,27.210698197066126,0.009999999999990905,0.38880186359736985,0.4088608917307196,nan,nan,0.21178444478072994,0.22130772360189152,0.12227408883010774,0.05802889987802665,0.1168031837209796,0.15117054553939374,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.303785794285338
finite_time,0.5066666666666666,0.3,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.1245690835279378,0.07030785016538617,0.14151880799319355,0.14694304627449972,0.06969963479442387,0.1402945646960475,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.22096911445081652,39.7744406011108,0.009999999999990905,0.47006774556946546,0.4801447737682132,nan,nan,0.25451172318911613,0.26257022055923523,0.14694304627449972,0.06969963479442387,0.1402945646960475,0.22096911445081652,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.3291527374188442
finite_time,0.56875,0.3,20,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.14692868389771266,0.08292999249082011,0.16692522465952567,0.1733248941323188,0.08221340882756184,0.16548285278194502,1.0846512303763423,0.5791462543076985,2,0,7,100.0,0.30743581288705385,55.338446319619365,0.009999999999990905,0.5544618597202072,0.5647765692314747,nan,nan,0.30020515042402046,0.31984341945302663,0.1733248941323188,0.08221340882756184,0.16548285278194502,0.30743581288705385,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.35639925226102565
