record_id,family,model_type,seed,current,window,warmup_start,warmup_stop,forecast_start,forecast_stop,aggregate_nrmse_value,numerical_failure,failure_step,failure_reason,raw_arrays_path,raw_arrays_sha256,sample_count,dt,rmse_state,nrmse_state,r2_macro,r2_macro_defined,r2_macro_state_count,correlation_macro,correlation_macro_defined,correlation_macro_state_count,collapse_std_ratio_threshold,prediction_collapse_any,prediction_collapse_state_count,prediction_collapse_defined_state_count,valid_prediction_threshold,valid_prediction_steps,valid_prediction_time,divergence_threshold,diverged,divergence_index,divergence_time,divergence_reason,rmse_x,nrmse_x,r2_x,r2_x_defined,correlation_x,correlation_x_defined,prediction_std_x,target_std_x,prediction_target_std_ratio_x,prediction_target_std_ratio_x_defined,prediction_collapsed_x,prediction_collapse_x_defined,rmse_y,nrmse_y,r2_y,r2_y_defined,correlation_y,correlation_y_defined,prediction_std_y,target_std_y,prediction_target_std_ratio_y,prediction_target_std_ratio_y_defined,prediction_collapsed_y,prediction_collapse_y_defined,rmse_z,nrmse_z,r2_z,r2_z_defined,correlation_z,correlation_z_defined,prediction_std_z,target_std_z,prediction_target_std_ratio_z,prediction_target_std_ratio_z_defined,prediction_collapsed_z,prediction_collapse_z_defined
known_long__parameter_aware__seed_42__I_1p67,known_long,parameter_aware,42,1.67,,70000,72000,72000,99999,0.007971780705863773,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_42__I_1p67.npz,cd12835c7afae260fdf1adbb4cdba0369b876ce4c9d60c57149881c3045ab44e,27999,0.01,0.009517856764110147,0.007971780705863773,0.9999307250179824,1,3,0.999965377425135,1,3,0.05,0,0,3,0.4,27999,279.99,5.0,0,,,,0.00691859107772999,0.01301832735328913,0.9998085981762711,1,0.9999042979560977,1,0.500066087649886,0.5000859195348292,0.999960343044728,1,0,1,0.014961658223399052,0.00459352180070573,0.9999847820093879,1,0.9999923996864033,1,3.834862601553795,3.8353153073551125,0.9998819638634536,1,0,1,0.00022510631199695576,0.000265656274517757,0.9999987948682881,1,0.9999994346329042,1,0.2050375442673881,0.2050550245733694,0.9999147530960645,1,0,1
known_long__parameter_aware__seed_42__I_3p20,known_long,parameter_aware,42,3.2,,70000,72000,72000,99999,0.029224264373473183,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_42__I_3p20.npz,a0ad5e105b2c35e31ae7144765fb48f9581a37dcb7e43c89ac2973f812b91da2,27999,0.01,0.035047740095385804,0.029224264373473183,0.9989044346032281,1,3,0.9994522958911785,1,3,0.05,0,0,3,0.4,27343,273.43,5.0,0,,,,0.02534862276410108,0.0476970911260123,0.9976896888745284,1,0.9988449008209102,1,0.5273972083723898,0.5273745084169873,1.0000430433307643,1,0,1,0.05515607114624035,0.016933992975143038,0.9990402565945783,1,0.9995202545141207,1,1.7806611552027085,1.7803924945093654,1.0001508997000221,1,0,1,0.0005360942597205289,0.0006326646399397118,0.9999833583405774,1,0.9999917323385047,1,0.13144966385844883,0.1314143653775627,1.0002686044313702,1,0,1
known_long__parameter_aware__seed_42__I_3p50,known_long,parameter_aware,42,3.5,,70000,72000,72000,99999,0.003341970167757043,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_42__I_3p50.npz,ba0bac2a20b909a3525fe963c929d6a4b258981b854a1509f6e133f9cb31cd2b,27999,0.01,0.003980257751745887,0.003341970167757043,0.9999765184468696,1,3,0.9999882751050083,1,3,0.05,0,0,3,0.4,27999,279.99,5.0,0,,,,0.0029018672360274435,0.005460281896987677,0.999961985190922,1,0.999980992477155,1,0.4706464268889541,0.4706533261338811,0.9999853411321159,1,0,1,0.00625318853983448,0.00191985122589755,0.9999711915711357,1,0.9999855973140376,1,1.1650138099317227,1.165042414230959,0.9999754478473171,1,0,1,6.44588299050043e-05,7.607024636683105e-05,0.9999963785785512,1,0.9999982355238324,1,0.03386837716478692,0.03387215928239497,0.9998883414081601,1,0,1
known_long__parameter_aware__seed_123__I_1p67,known_long,parameter_aware,123,1.67,,70000,72000,72000,99999,0.002597971545880551,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_123__I_1p67.npz,d05e212092b9fd2d9ba86aff57bb9dcd1907702f3d300c23acdc5dc81c438d4b,27999,0.01,0.0032800026021900333,0.002597971545880551,0.9999926493495064,1,3,0.9999963301211763,1,3,0.05,0,0,3,0.4,27999,279.99,5.0,0,,,,0.0022335231333726223,0.004202696036622691,0.9999800523538097,1,0.999990027243546,1,0.5000749455070728,0.5000859195348292,0.9999780557153727,1,0,1,0.005222653882115251,0.001603456923479073,0.9999981456985304,1,0.9999990766599964,1,3.8353692445109733,3.8353153073551125,1.0000140632911607,1,0,1,0.00010252829578190952,0.00012099742938547652,0.9999997499961791,1,0.9999998864599865,1,0.20506277331102135,0.2050550245733694,1.0000377885773248,1,0,1
known_long__parameter_aware__seed_123__I_3p20,known_long,parameter_aware,123,3.2,,70000,72000,72000,99999,0.12397754333128577,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_123__I_3p20.npz,e4de429f75b105f1d3c6da004660f025c65506caa96ab2f6d6fda0b7cefb32d2,27999,0.01,0.1457857859115691,0.12397754333128577,0.9804567648878408,1,3,0.9902315467230585,1,3,0.05,0,0,3,0.4,19253,192.53,5.0,0,,,,0.10785914251334398,0.20295253896469337,0.958171175545991,1,0.9790864922939522,1,0.527397227102283,0.5273745084169873,1.0000430788461199,1,0,1,0.22829960473101032,0.0700924453537039,0.983557085082798,1,0.9917864271865441,1,1.7820116894250828,1.7803924945093654,1.0009094595268802,1,0,1,0.002486358283158396,0.0029342432593767367,0.9996420340347337,1,0.9998217206886792,1,0.13154789613625076,0.1314143653775627,1.0010161047333326,1,0,1
known_long__parameter_aware__seed_123__I_3p50,known_long,parameter_aware,123,3.5,,70000,72000,72000,99999,0.023331741769925557,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_123__I_3p50.npz,f30fb922c30287b4d3dccd275b8d67852767dd09cac301bd97868e19810c63ff,27999,0.01,0.027786503569251064,0.023331741769925557,0.9988499479700317,1,3,0.999427428182402,1,3,0.05,0,0,3,0.4,27999,279.99,5.0,0,,,,0.02025917041458842,0.038120552204931914,0.9981471466339976,1,0.9990735157964983,1,0.4706163466138472,0.4706533261338811,0.9999214293876606,1,0,1,0.04365333339838011,0.01340242743450254,0.9985960509357136,1,0.999298049550021,1,1.164735459378586,1.165042414230959,0.9997365290322278,1,0,1,0.0004709980196804999,0.0005558421623257476,0.9998066463403836,1,0.9999107192006871,1,0.033872358533041526,0.03387215928239497,1.0000058824311995,1,0,1
known_long__parameter_aware__seed_456__I_1p67,known_long,parameter_aware,456,1.67,,70000,72000,72000,99999,9.186351940634493,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_456__I_1p67.npz,856ca8584fea17e81f5f1aa2ce292be005aa6dba2ac062fe1ad9cb450bc2de1c,27999,0.01,26.960182657386362,9.186351940634493,-330.8809130925123,1,3,-0.11472087346604416,1,3,0.05,0,0,3,0.4,87,0.87,5.0,1,1360,13.61,normalised_error_threshold_reached,0.6163582704755067,1.1597670164067475,-0.5190679550299082,1,-0.01640423351416968,1,0.2865442984399571,0.5000859195348292,0.5729901347882288,1,0,1,46.30879012799781,14.217704604733102,-144.78898816431922,1,-0.020092245408550743,1,9.216636792510963,3.8353153073551125,2.4030975432022266,1,0,1,5.972470688280955,7.048333290346267,-847.3346831581877,1,-0.30766614147541205,1,1.3740215525575128,0.2050550245733694,6.700745594584945,1,0,1
known_long__parameter_aware__seed_456__I_3p20,known_long,parameter_aware,456,3.2,,70000,72000,72000,99999,6.6931536416705315,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_456__I_3p20.npz,ad05a5e1dc5b61074d0cba092901875f55f762899bd034fcb0556b897dd1cf4b,27999,0.01,18.752610513536823,6.6931536416705315,-347.4580543978069,1,3,0.11528958232426638,1,3,0.05,0,0,3,0.4,78,0.78,5.0,1,341,3.42,normalised_error_threshold_reached,2.3664445777484127,4.452806912625477,-19.1351286270616,1,-0.05679630839704326,1,0.39838984170446234,0.5273745084169873,0.7554211198040337,1,0,1,32.20756303633053,9.888351995877684,-326.25344069221404,1,0.09970931384458567,1,4.962110803212319,1.7803924945093654,2.787088138438688,1,0,1,3.4718909168454686,4.097306727292824,-696.985593874145,1,0.3029557415252567,1,0.7973880814883344,0.1314143653775627,6.067739087712233,1,0,1
known_long__parameter_aware__seed_456__I_3p50,known_long,parameter_aware,456,3.5,,70000,72000,72000,99999,6.437634013111309,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_456__I_3p50.npz,2083fc9f153710e7efe728e77805916f61d153a62aa148fc7d859153ebd5dc7f,27999,0.01,17.58215416487132,6.437634013111309,-3777.3899480013824,1,3,-0.01891296812301957,1,3,0.05,0,0,3,0.4,81,0.81,5.0,1,550,5.51,normalised_error_threshold_reached,2.472268352895635,4.651929614220301,-26.592366798889124,1,-0.08834337728906527,1,0.5210437361964377,0.4706533261338811,1.1070648123885194,1,0,1,30.15094207983571,9.256929124268934,-668.7586016298072,1,0.029960471444607322,1,5.442897353567855,1.165042414230959,4.67184480760788,1,0,1,3.49356782123517,4.122888442937166,-10636.81887557545,1,0.0016440014753992458,1,0.723145299423867,0.03387215928239497,21.349253036836103,1,0,1
known_long__parameter_aware__seed_789__I_1p67,known_long,parameter_aware,789,1.67,,70000,72000,72000,99999,0.005291511182045314,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_789__I_1p67.npz,cae6c39ae2da0b1522a765f488852d758b8fef7b46fe5ed7f34efbf551bf49b5,27999,0.01,0.006475676088132403,0.005291511182045314,0.9999694465146387,1,3,0.9999847368927328,1,3,0.05,0,0,3,0.4,27999,279.99,5.0,0,,,,0.004573727359956701,0.00860612794247513,0.9999163528223235,1,0.9999581788727543,1,0.5000785787610915,0.5000859195348292,0.9999853209749547,1,0,1,0.010239478838250906,0.0031437203396218606,0.9999928722319592,1,0.9999964460833047,1,3.8354887474975903,3.8353153073551125,1.0000452218731912,1,0,1,0.00019295997777980987,0.00022771919797924853,0.9999991144896332,1,0.9999995857221392,1,0.2050720764502291,0.2050550245733694,1.0000831575665856,1,0,1
