controller,K,finite_s,pyragas_delay,pyragas_sign,pyragas_history_signal,stable,divergence_detected,divergence_reason,divergence_index,steps_completed,controller_law_coordinate_system,control_input_clip_normalized,divergence_abs_limit_normalized,metric_segment,hr_mode,optimizer,control_start_idx,control_start_time,control_start_frac,target_mode,evaluation_start_idx,evaluation_end_idx,evaluation_index_semantics,evaluation_sample_count,raw_readout_target_rmse_state,raw_readout_target_rmse_x,raw_readout_target_nrmse_x,corrected_feedback_input_target_rmse_state,corrected_feedback_input_target_rmse_x,corrected_feedback_input_target_nrmse_x,uncontrolled_target_rmse_state,uncontrolled_target_rmse_x,spike_count_before,spike_count_after,uncontrolled_spike_count_after,spike_reduction_percent,control_effort_mean_sq,control_energy_dt_sum,control_sample_dt,mean_control_norm,max_control_norm,evaluation_time_to_tolerance,settling_time,mean_error_norm_post,max_error_norm_post,target_rmse_state,target_rmse_x,target_nrmse_x,control_energy,control_energy_alias_of,target_rmse_alias_of,settling_time_alias_of,pyragas_periodicity_rmse_state,pyragas_periodicity_rmse_x,pyragas_periodicity_rmse_state_norm,pyragas_periodicity_rmse_x_norm,pyragas_x_amplitude_post,pyragas_uncontrolled_x_amplitude_post,pyragas_x_amplitude_ratio,pyragas_x_std_post,pyragas_uncontrolled_x_std_post,pyragas_x_std_ratio,pyragas_spike_interval_cv,pyragas_spike_interval_mean,pyragas_spike_interval_std,pyragas_spike_interval_mean_time,pyragas_delay_time,pyragas_delay_period_mismatch,pyragas_detected_peak_count,pyragas_uncontrolled_detected_peak_count,pyragas_rhythm_type,pyragas_detected_cycle_count,pyragas_cycle_counts_by_window,pyragas_cycle_window_coverage,pyragas_rhythm_interval_mean,pyragas_rhythm_interval_std,pyragas_rhythm_interval_cv,pyragas_empirical_period_steps,pyragas_empirical_period_time,pyragas_empirical_recurrence_error_norm,pyragas_empirical_recurrence_correlation,pyragas_empirical_tail_closure_error_norm,pyragas_control_tail_rms,pyragas_control_decay_ratio,pyragas_noninvasiveness_ratio,pyragas_evaluation_start_idx,pyragas_evaluation_end_idx,pyragas_evaluation_start_time,pyragas_transient_samples_ignored,pyragas_peak_window_coverage,pyragas_peak_counts_by_window,pyragas_peak_amplitude_cv,pyragas_window_amplitude_cv,pyragas_drift_ratio,pyragas_tail_activity_ratio,pyragas_tail_closure_error_norm,pyragas_quality_pass,pyragas_quality_issues,pyragas_paper_style_diagnostics,selection_score,pyragas_selection_status
pyragas,0.02,0.8,2400,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.9181056103140268,0.5684907274408125,1.1442837451772252,0.9183208054983341,0.5684968149031232,1.144295998295588,1.0846512303763423,0.5791462543076985,2,7,7,0.0,1.452146949544182e-05,0.00261386450917715,0.009999999999990905,0.0013471320353693793,0.04862118898669787,nan,nan,1.2054139430102835,4.15975504500941,0.9183208054983341,0.5684968149031232,1.144295998295588,1.452146949544182e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.10047809920059593,0.019065439153149153,0.1154557092750224,0.03628521322213671,2.8577973187358436,2.9622735499736264,0.9647310656915149,0.5254327440886527,0.5487669459872685,0.9574788495020669,0.0,2400.0,0.0,23.999999999978172,23.999999999978172,0.0,5,5,spiking,5,"[1, 1, 2, 1]",1.0,2400.0,0.0,0.0,2400,23.999999999978172,0.1154557092750224,0.9935252238663379,0.11133435880686011,0.0036801532992365243,0.8941119224034645,0.0042287295717637,13800,27000,1188.0,4800,1.0,"[1, 1, 2, 1]",2.172652998077725e-09,0.006245539469776445,0.0193505542045363,0.9052624868268898,0.11133435880686011,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",31.155444030713564,
pyragas,0.085,0.8,2400,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.9844518042185675,0.5712577262502746,1.1498532850267944,0.984747938046973,0.571269634237123,1.1498772539591458,1.0846512303763423,0.5791462543076985,2,7,7,0.0,5.468620099596484e-05,0.00984351617926472,0.009999999999990905,0.0011644956155908459,0.2066400531934659,nan,nan,1.3615473704385708,4.1597550349714325,0.984747938046973,0.571269634237123,1.1498772539591458,5.468620099596484e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.04277986988510015,0.007333150985728201,0.044503104422750336,0.013602963467627443,2.8936639075526007,2.9622735499736264,0.9768388566202346,0.5390848106870062,0.5487669459872685,0.9823565625242907,0.0,2400.0,0.0,23.999999999978172,23.999999999978172,0.0,5,5,spiking,5,"[1, 1, 2, 1]",1.0,2400.0,0.0,0.0,2400,23.999999999978172,0.044503104422750336,0.9990088239131154,0.03955475318171372,0.004783973401485339,0.589204459966981,0.004976678713932085,13800,27000,1188.0,4800,1.0,"[1, 1, 2, 1]",7.033957472997835e-16,0.0011093663740477232,0.011498754848871055,0.9115936530921614,0.03955475318171372,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",30.44880017906949,
pyragas,0.15,0.8,2400,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.9943081138036146,0.5716925750545278,1.150728568288769,0.9945995275614473,0.5717036728224886,1.150750906376045,1.0846512303763423,0.5791462543076985,2,7,7,0.0,0.0001018358218094387,0.018330447925682294,0.009999999999990905,0.0011472015954006951,0.3646589174002339,nan,nan,1.383542142413862,4.1597550349714325,0.9945995275614473,0.5717036728224886,1.150750906376045,0.0001018358218094387,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.033143313202146626,0.0055651965544416815,0.03407529504921976,0.010293985847972842,2.8990469919495885,2.9622735499736264,0.9786560704278642,0.5406260156786223,0.5487669459872685,0.9851650498118102,0.0,2400.0,0.0,23.999999999978172,23.999999999978172,0.0,5,5,spiking,5,"[1, 1, 2, 1]",1.0,2400.0,0.0,0.0,2400,23.999999999978172,0.03407529504921976,0.9994161036056477,0.030335645846141443,0.006568208073029462,0.5927453215256321,0.006752904474820282,13800,27000,1188.0,4800,1.0,"[1, 1, 2, 1]",8.476515013255987e-16,0.00013036128867460465,0.010909850629105662,0.9115111892378321,0.030335645846141443,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",30.34740463145729,
pyragas,0.215,0.8,2400,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,0.9982223914016564,0.5718618281028999,1.1510692484489287,0.9985069070046961,0.5718718302908131,1.1510893813033323,1.0846512303763423,0.5791462543076985,2,7,7,0.0,0.00015435988786736754,0.027784779816100887,0.009999999999990905,0.0012078665996251554,0.522677781607002,nan,nan,1.3922120433927325,4.1597550349714325,0.9985069070046961,0.5718718302908131,1.1510893813033323,0.00015435988786736754,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.028625609415592293,0.0048849853069379634,0.029297495821290435,0.009026218478715388,2.908572744019592,2.9622735499736264,0.9818717599681122,0.5411995420293876,0.5487669459872685,0.9862101680627526,0.0,2400.0,0.0,23.999999999978172,23.999999999978172,0.0,5,5,spiking,5,"[1, 1, 2, 1]",1.0,2400.0,0.0,0.0,2400,23.999999999978172,0.029297495821290435,0.9995675862208343,0.026364211428160356,0.008249959301806126,0.6067274701822942,0.008443598340960597,13800,27000,1188.0,4800,1.0,"[1, 1, 2, 1]",2.245483682041035e-16,0.0008861772044069845,0.010669469187443076,0.9114915461724408,0.026364211428160356,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",30.30250945402337,
pyragas,0.28,0.8,2400,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.0003114987164117,0.5719508612091877,1.1512484582959677,1.000590196297862,0.5719597670394363,1.151266384352276,1.0846512303763423,0.5791462543076985,2,7,7,0.0,0.0002108488664228862,0.037952795956085,0.009999999999990905,0.001297293121496705,0.6806966458137701,nan,nan,1.3968484251847944,4.1597550349714325,1.000590196297862,0.5719597670394363,1.151266384352276,0.0002108488664228862,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.02577177879832046,0.004532440392829614,0.026313862455828264,0.008370235477875581,2.918799211015897,2.9622735499736264,0.9853239958348491,0.54149496806988,0.5487669459872685,0.9867485132430749,0.0,2400.0,0.0,23.999999999978172,23.999999999978172,0.0,5,5,spiking,5,"[1, 1, 2, 1]",1.0,2400.0,0.0,0.0,2400,23.999999999978172,0.026313862455828264,0.999650865681479,0.023925694915903725,0.009810731740833552,0.6198389009070989,0.010017090695972711,13800,27000,1188.0,4800,1.0,"[1, 1, 2, 1]",2.0240516384541574e-16,0.0012522989012202143,0.010529800665052385,0.9114848692390857,0.023925694915903725,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",30.275556133459745,
pyragas,0.34500000000000003,0.8,2400,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.0016025259793455,0.5720052946442918,1.1513580243662258,1.0018771486882196,0.5720131908940447,1.1513739182934333,1.0846512303763423,0.5791462543076985,2,7,7,0.0,0.0002704837474730312,0.048687074545101336,0.009999999999990905,0.001370703651491771,0.8387155100205381,nan,nan,1.3997371021302094,4.1597550349714325,1.0018771486882196,0.5720131908940447,1.1513739182934333,0.0002704837474730312,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.023703155068650998,0.004303574702787142,0.02416641906900994,0.007944957348056773,2.930783205724955,2.9622735499736264,0.9893695353526849,0.5416737326903003,0.5487669459872685,0.9870742701453947,0.0,2400.0,0.0,23.999999999978172,23.999999999978172,0.0,5,5,spiking,5,"[1, 1, 2, 1]",1.0,2400.0,0.0,0.0,2400,23.999999999978172,0.02416641906900994,0.9997053774096,0.022124997931282333,0.011229329188499206,0.6284244269606728,0.01144879971662699,13800,27000,1188.0,4800,1.0,"[1, 1, 2, 1]",1.587796738614953e-16,0.00039517650132696975,0.010426334374686512,0.9114821933330944,0.022124997931282333,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",30.25696486997768,
pyragas,0.41000000000000003,0.8,2400,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.0024749067898202,0.5720416952283012,1.1514312931014685,1.0027471599043434,0.5720487014975939,1.1514453956359145,1.0846512303763423,0.5791462543076985,2,7,7,0.0,0.00033323126573053336,0.059981627831441446,0.009999999999990905,0.0014257454598480036,0.9967343742273062,nan,nan,1.4017116100353844,4.159755034971432,1.0027471599043434,0.5720487014975939,1.1514453956359145,0.00033323126573053336,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.02210944031801717,0.004135316022929561,0.022519479246562224,0.007632651458942255,2.9452123393397818,2.9622735499736264,0.9942405013088692,0.5417928547077453,0.5487669459872685,0.9872913422892547,0.0,2400.0,0.0,23.999999999978172,23.999999999978172,0.0,5,5,spiking,5,"[1, 1, 2, 1]",1.0,2400.0,0.0,0.0,2400,23.999999999978172,0.022519479246562224,0.999744085935216,0.020681708228847764,0.01251292362810796,0.632064105764461,0.012744986752440164,13800,27000,1188.0,4800,1.0,"[1, 1, 2, 1]",1.587796738614953e-16,0.0016311177671267188,0.010335738309028099,0.9114808025375152,0.020681708228847764,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",30.24337879777118,
pyragas,0.47500000000000003,0.8,2400,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.003101690225667,0.5720675644751552,1.1514833638868764,1.0033730315582838,0.5720738041640469,1.151495923413759,1.0846512303763423,0.5791462543076985,2,7,7,0.0,0.0003997372695500261,0.07195270851893926,0.009999999999990905,0.0014658193293563362,1.1547532384340742,nan,nan,1.4031514154060727,4.159755034971432,1.0033730315582838,0.5720738041640469,1.151495923413759,0.0003997372695500261,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.020853576340970938,0.004007850234349646,0.0212254517448936,0.007396228604994289,2.956600009989675,2.9622735499736264,0.9980847346174354,0.5418775498155036,0.5487669459872685,0.9874456794051792,0.0,2400.0,0.0,23.999999999978172,23.999999999978172,0.0,5,5,spiking,5,"[1, 1, 2, 1]",1.0,2400.0,0.0,0.0,2400,23.999999999978172,0.0212254517448936,0.9997726040861415,0.01948958645480637,0.013685111782738568,0.6312997302917134,0.013929154166103479,13800,27000,1188.0,4800,1.0,"[1, 1, 2, 1]",2.0240516384541564e-16,0.0026787647633071962,0.010268192689186833,0.9114797446248647,0.01948958645480637,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",30.233322036696755,
pyragas,0.54,0.8,2400,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.0035729861793452,0.5720868139210661,1.151522110038742,1.0038446061674726,0.5720924001130822,1.1515333541776749,1.0846512303763423,0.5791462543076985,2,7,7,0.0,0.0004712556348223483,0.08482601426794555,0.009999999999990905,0.0014942325132126129,1.312772102640842,nan,nan,1.4042488379590066,4.1597550349714325,1.0038446061674726,0.5720924001130822,1.1515333541776749,0.0004712556348223483,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.01986514587076595,0.003915890801192955,0.020208787102880606,0.0072256814797044,2.964375865738999,2.9622735499736264,1.0007096967008302,0.5419406892196904,0.5487669459872685,0.9875607362697526,0.0,2400.0,0.0,23.999999999978172,23.999999999978172,0.0,5,5,spiking,5,"[1, 1, 2, 1]",1.0,2400.0,0.0,0.0,2400,23.999999999978172,0.020208787102880606,0.9997938352708177,0.01849926429212168,0.014775358063145063,0.6267204664131526,0.015030952574395365,13800,27000,1188.0,4800,1.0,"[1, 1, 2, 1]",2.5725247361852976e-16,0.0034132785488655017,0.010220768830523282,0.9114787016243587,0.01849926429212168,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",30.226039154836954,
pyragas,0.605,0.8,2400,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.0039402386894625,0.5721016915168449,1.1515520563337214,1.004213107524865,0.5721067217041633,1.1515621813213524,1.0846512303763423,0.5791462543076985,2,7,7,0.0,0.0005497283459216648,0.09895110226580965,0.009999999999990905,0.001514322513596253,1.47079096684761,nan,nan,1.4051163178943566,4.1597550349714325,1.004213107524865,0.5721067217041633,1.1515621813213524,0.0005497283459216648,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.019107429874446247,0.0038604074518260203,0.019430034797053623,0.007122660562800914,2.9709134817240948,2.9622735499736264,1.0029166556041205,0.5419895301465769,0.5487669459872685,0.987649737488291,0.0,2400.0,0.0,23.999999999978172,23.999999999978172,0.0,5,5,spiking,5,"[1, 1, 2, 1]",1.0,2400.0,0.0,0.0,2400,23.999999999978172,0.019430034797053623,0.9998093969024331,0.017684314289352746,0.015814929516726556,0.6186711498136424,0.01608194471166954,13800,27000,1188.0,4800,1.0,"[1, 1, 2, 1]",2.024051638454156e-16,0.004145467869453593,0.010182556557270916,0.9114775925089417,0.017684314289352746,False,too_few_evaluation_peaks,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",30.22113574405631,
