time,true_x,true_y,true_z,uncontrolled_x,uncontrolled_y,uncontrolled_z,controlled_x,controlled_y,controlled_z,u_x,u_y,u_z,target_x,target_y,target_z
1187.2,-0.966500404140128,-3.589912753054509,2.6245088760087247,-0.9664883452759134,-3.5898064224436803,2.6245129209720712,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.21,-0.9665926683946234,-3.590720198699663,2.6245034344722677,-0.9665806017028497,-3.5906137842228754,2.6245074820390877,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.22,-0.9666850162085874,-3.5915284879045726,2.62449797110951,-0.9666729416995323,-3.5914219895519874,2.6245020212754446,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.23,-0.9667774476057746,-3.592337621162318,2.6244924859017043,-0.9667653652896196,-3.592231038923328,2.6244965386623686,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.24,-0.96686996260986,-3.5931475989656603,2.6244869788300993,-0.9668578724966905,-3.5930409328288935,2.6244910341810828,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.25,-0.9669625612444391,-3.5939584218070375,2.6244814498759386,-0.9669504633442435,-3.5938516717603504,2.6244855078128055,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.26,-0.9670552435330273,-3.594770090178566,2.624475899020462,-0.9670431378556974,-3.5946632562090466,2.624479959538751,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.27,-0.9671480094990598,-3.5955826045720367,2.624470326244904,-0.9671358960543903,-3.5954756866660063,2.624474389340129,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.28,-0.9672408591658915,-3.5963959654789144,2.6244647315304954,-0.9672287379635802,-3.5962889636219186,2.6244687971981446,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.29,-0.9673337925567973,-3.5972101733903363,2.6244591148584617,-0.9673216636064442,-3.5971030875671506,2.6244631830939986,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.3,-0.967426809694971,-3.5980252287971104,2.6244534762100247,-0.9674146730060789,-3.597918058991737,2.624457547008888,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.31,-0.9675199106035258,-3.598841132189714,2.624447815566401,-0.9675077661854998,-3.5987338783853793,2.624451888924005,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.32,-0.9676130953054943,-3.599657884058292,2.6244421329088032,-0.9676009431676412,-3.599550546237449,2.6244462088205376,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.33,-0.9677063638238278,-3.6004754848926557,2.62443642821844,-0.9676942039753568,-3.6003680630369823,2.62444050667967,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.34,-0.9677997161813963,-3.60129393518228,2.624430701476515,-0.9677875486314179,-3.6011864292726754,2.6244347824825813,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.3500000000001,-0.9678931524009884,-3.602113235416305,2.624424952664228,-0.967880977158515,-3.6020056454328944,2.6244290362104468,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.3600000000001,-0.9679866725053113,-3.6029333860835293,2.6244191817627733,-0.9679744895792567,-3.602825712005658,2.624423267844438,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.3700000000001,-0.9680802765169907,-3.6037543876724145,2.6244133887533425,-0.9680680859161694,-3.603646629478649,2.624417477365722,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
