controller,K,finite_s,pyragas_delay,pyragas_sign,pyragas_history_signal,stable,divergence_detected,divergence_reason,divergence_index,steps_completed,controller_law_coordinate_system,control_input_clip_normalized,divergence_abs_limit_normalized,metric_segment,hr_mode,optimizer,control_start_idx,control_start_time,control_start_frac,target_mode,evaluation_start_idx,evaluation_end_idx,evaluation_index_semantics,evaluation_sample_count,raw_readout_target_rmse_state,raw_readout_target_rmse_x,raw_readout_target_nrmse_x,corrected_feedback_input_target_rmse_state,corrected_feedback_input_target_rmse_x,corrected_feedback_input_target_nrmse_x,uncontrolled_target_rmse_state,uncontrolled_target_rmse_x,spike_count_before,spike_count_after,uncontrolled_spike_count_after,spike_reduction_percent,control_effort_mean_sq,control_energy_dt_sum,control_sample_dt,mean_control_norm,max_control_norm,evaluation_time_to_tolerance,settling_time,mean_error_norm_post,max_error_norm_post,target_rmse_state,target_rmse_x,target_nrmse_x,control_energy,control_energy_alias_of,target_rmse_alias_of,settling_time_alias_of,pyragas_periodicity_rmse_state,pyragas_periodicity_rmse_x,pyragas_periodicity_rmse_state_norm,pyragas_periodicity_rmse_x_norm,pyragas_x_amplitude_post,pyragas_uncontrolled_x_amplitude_post,pyragas_x_amplitude_ratio,pyragas_x_std_post,pyragas_uncontrolled_x_std_post,pyragas_x_std_ratio,pyragas_spike_interval_cv,pyragas_spike_interval_mean,pyragas_spike_interval_std,pyragas_spike_interval_mean_time,pyragas_delay_time,pyragas_delay_period_mismatch,pyragas_detected_peak_count,pyragas_uncontrolled_detected_peak_count,pyragas_rhythm_type,pyragas_detected_cycle_count,pyragas_cycle_counts_by_window,pyragas_cycle_window_coverage,pyragas_rhythm_interval_mean,pyragas_rhythm_interval_std,pyragas_rhythm_interval_cv,pyragas_empirical_period_steps,pyragas_empirical_period_time,pyragas_empirical_recurrence_error_norm,pyragas_empirical_recurrence_correlation,pyragas_empirical_tail_closure_error_norm,pyragas_control_tail_rms,pyragas_control_decay_ratio,pyragas_noninvasiveness_ratio,pyragas_evaluation_start_idx,pyragas_evaluation_end_idx,pyragas_evaluation_start_time,pyragas_transient_samples_ignored,pyragas_peak_window_coverage,pyragas_peak_counts_by_window,pyragas_peak_amplitude_cv,pyragas_window_amplitude_cv,pyragas_drift_ratio,pyragas_tail_activity_ratio,pyragas_tail_closure_error_norm,pyragas_quality_pass,pyragas_quality_issues,pyragas_paper_style_diagnostics,selection_score,pyragas_selection_status
pyragas,0.02,0.8,1280,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.191771999245592,0.8107941960093614,1.6320030818341595,1.191688546657021,0.8107535347514295,1.6319212370225136,1.0846512303763423,0.5791462543076985,2,14,7,-100.0,5.68741956642594e-07,0.00010237355219557382,0.009999999999990905,0.00038884186552876244,0.008632006599605571,nan,nan,1.589740016126428,4.202515652636036,1.191688546657021,0.8107535347514295,1.6319212370225136,5.68741956642594e-07,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.019378060201478364,0.007260279405840752,0.019603581846812282,0.010624275048090557,2.826851062484609,2.9622735499736264,0.9542842734796646,0.6833670413253846,0.5440186871140104,1.2561462639281928,0.000382912262432887,1279.4,0.48989794855663565,12.793999999988365,12.799999999988358,0.00046874999999992897,11,5,spiking,11,"[3, 3, 2, 3]",1.0,1279.4,0.48989794855663565,0.000382912262432887,1279,12.789999999988368,0.017930799696396545,0.9998669677131994,0.01637738163747554,0.0008621297561216601,1.853093735159558,0.0008721632124671539,13500,27000,1185.0,4500,1.0,"[3, 3, 2, 3]",0.016910654489976803,0.013852326464966359,0.0037431969438324413,1.0604794199956729,0.01671691295114404,True,,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",0.5828576435665224,
pyragas,0.085,0.8,1280,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1625499206381311,0.7985453508066308,1.60734805443244,1.1625094754519298,0.7985438698003785,1.6073450733963401,1.0846512303763423,0.5791462543076985,2,14,7,-100.0,2.6313550742679104e-06,0.0004736439133677931,0.009999999999990905,0.00038351403608476647,0.03668602804832362,nan,nan,1.5227412480296028,4.159755034971431,1.1625094754519298,0.7985438698003785,1.6073450733963401,2.6313550742679104e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.009076900352912124,0.0021485166478712073,0.009458806332886751,0.0031898539626513023,2.72402265291997,2.9622735499736264,0.9195716084168601,0.6735470253583116,0.5440186871140104,1.2380953840601359,0.0,1280.0,0.0,12.799999999988358,12.799999999988358,0.0,11,5,spiking,11,"[3, 3, 2, 3]",1.0,1280.0,0.0,0.0,1280,12.799999999988358,0.009458806332886751,0.999955638946897,0.00893531531063813,0.001112590496605447,0.6837585913763541,0.0011594021776194661,13500,27000,1185.0,4500,1.0,"[3, 3, 2, 3]",4.225903264762498e-15,1.469505416262166e-15,0.008259662552707991,1.03452581880574,0.00893531531063813,True,,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",0.4966550551771044,
pyragas,0.15,0.8,1280,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1611136297340179,0.7985075209557865,1.6072719088045273,1.1610852533268337,0.7985063240893038,1.6072694996977552,1.0846512303763423,0.5791462543076985,2,14,7,-100.0,5.565890219302883e-06,0.0010018602394736076,0.009999999999990905,0.0004286972905111225,0.06474004949704172,nan,nan,1.5131619187537098,4.159755034971432,1.1610852533268337,0.7985063240893038,1.6072694996977552,5.565890219302883e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.007941322778414485,0.0026649334740860998,0.008246996423121631,0.003951684331222113,2.726013123425274,2.9622735499736264,0.9202435485573384,0.6743791382906166,0.5440186871140104,1.239624950878363,0.0,1280.0,0.0,12.799999999988358,12.799999999988358,0.0,11,5,spiking,11,"[3, 3, 2, 3]",1.0,1280.0,0.0,0.0,1280,12.799999999988358,0.008246996423121631,0.9999662307042494,0.00822072434199193,0.0018525073899034344,0.7920067394756048,0.0019238132291847542,13500,27000,1185.0,4500,1.0,"[3, 3, 2, 3]",1.290709269406207e-15,0.0003163489076793803,0.00875798239880382,1.0349437451083654,0.00822072434199193,True,,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",0.48611764302069776,
pyragas,0.215,0.8,1280,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1607331895399655,0.7985085991594858,1.6072740790615034,1.1607061256841844,0.7985070626142978,1.607270986234132,1.0846512303763423,0.5791462543076985,2,14,7,-100.0,9.341913187523616e-06,0.0016815443737527216,0.009999999999990905,0.0004971083983066442,0.09279407094575981,nan,nan,1.5098918170488882,4.1597550349714325,1.1607061256841844,0.7985070626142978,1.607270986234132,9.341913187523616e-06,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.007522723430176623,0.0029442457652573786,0.0077986987433682105,0.004363721793309813,2.742676228466575,2.9622735499736264,0.9258686553410955,0.6747097786507181,0.5440186871140104,1.2402327247801301,0.0,1280.0,0.0,12.799999999988358,12.799999999988358,0.0,11,5,spiking,11,"[3, 3, 2, 3]",1.0,1280.0,0.0,0.0,1280,12.799999999988358,0.0077986987433682105,0.999969765383278,0.007474215123551256,0.002975818088812629,1.0294565767011594,0.003084987638468926,13500,27000,1185.0,4500,1.0,"[3, 3, 2, 3]",9.840381132370872e-16,0.0018791464691166962,0.009086454334951526,1.035546362632824,0.007474215123551256,True,,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",0.48321539523879914,
pyragas,0.28,0.8,1280,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1605380815440751,0.7985138171338523,1.607284582035364,1.1605126953258804,0.7985117696937888,1.6072804608557725,1.0846512303763423,0.5791462543076985,2,14,7,-100.0,1.333623431409581e-05,0.0024005221765350626,0.009999999999990905,0.0005555597032829907,0.1208480923944779,nan,nan,1.508129022874883,4.1597550349714325,1.1605126953258804,0.7985117696937888,1.6072804608557725,1.333623431409581e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.0070040147257120966,0.0030522340224284935,0.007252824685422907,0.004522931707978407,2.7592116212738134,2.9622735499736264,0.9314506492144788,0.6748353102578097,0.5440186871140104,1.2404634734842923,0.0,1280.0,0.0,12.799999999988358,12.799999999988358,0.0,11,5,spiking,11,"[3, 3, 2, 3]",1.0,1280.0,0.0,0.0,1280,12.799999999988358,0.007252824685422907,0.9999738308046109,0.007756886000105028,0.0038848445312910074,1.1626443280785843,0.0040228493826750126,13500,27000,1185.0,4500,1.0,"[3, 3, 2, 3]",6.685222538048e-16,0.0009705437424648437,0.009224810210556248,1.0358881075654882,0.007756886000105028,True,,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",0.47933739458988955,
pyragas,0.34500000000000003,0.8,1280,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1604307824511548,0.798517767283948,1.6072925330754202,1.1604071572266876,0.7985151316414799,1.607287227935532,1.0846512303763423,0.5791462543076985,2,14,7,-100.0,1.7238183769624694e-05,0.003102873078529623,0.009999999999990905,0.0005995525062722795,0.14890211384319596,nan,nan,1.5071340567532028,4.159755034971432,1.1604071572266876,0.7985151316414799,1.607287227935532,1.7238183769624694e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.006478286837262062,0.003023690302731273,0.006703505350769624,0.0044804475832624,2.7762913132245437,2.9622735499736264,0.9372163868017056,0.6748634475776186,0.5440186871140104,1.2405151947219546,0.0,1280.0,0.0,12.799999999988358,12.799999999988358,0.0,11,5,spiking,11,"[3, 3, 2, 3]",1.0,1280.0,0.0,0.0,1280,12.799999999988358,0.006703505350769624,0.9999776302813799,0.0074413813583649735,0.0045769920564791055,1.229034869810286,0.004736111801126257,13500,27000,1185.0,4500,1.0,"[3, 3, 2, 3]",3.385194020998098e-16,0.002812822660737422,0.009240034075590183,1.0360173419780299,0.0074413813583649735,True,,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",0.4754249365553167,
pyragas,0.41000000000000003,0.8,1280,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1603652819445331,0.798519308313644,1.6072956349294119,1.160342869021174,0.7985161454381918,1.6072892685512226,1.0846512303763423,0.5791462543076985,2,14,7,-100.0,2.1004688531659877e-05,0.0037808439356953392,0.009999999999990905,0.0006273553860603139,0.17695613529191404,nan,nan,1.5065146222013697,4.159755034971434,1.160342869021174,0.7985161454381918,1.6072892685512226,2.1004688531659877e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00599407307804248,0.0029318056825509754,0.006199385074410344,0.0043443213581880885,2.7914476698761526,2.9622735499736264,0.9423328476537912,0.6748593027136833,0.5440186871140104,1.2405075757485011,0.0,1280.0,0.0,12.799999999988358,12.799999999988358,0.0,11,5,spiking,11,"[3, 3, 2, 3]",1.0,1280.0,0.0,0.0,1280,12.799999999988358,0.006199385074410344,0.9999808623052021,0.007012632743144675,0.005126361865019288,1.2623666543194936,0.005301952581867025,13500,27000,1185.0,4500,1.0,"[3, 3, 2, 3]",3.2777000167516393e-16,0.004641490921197675,0.009224805074508305,1.0360837523064235,0.007012632743144675,True,,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",0.4719644623314492,
pyragas,0.47500000000000003,0.8,1280,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1603204792973407,0.7985191315018381,1.6072952790346438,1.1602991440473285,0.7985155731312048,1.607288116585938,1.0846512303763423,0.5791462543076985,2,14,7,-100.0,2.4656704832862006e-05,0.004438206869911125,0.009999999999990905,0.0006448703301293462,0.20501015674063214,nan,nan,1.506081278855083,4.159755034971432,1.1602991440473285,0.7985155731312048,1.607288116585938,2.4656704832862006e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.00556372583920961,0.002811766504746818,0.005752205893813834,0.004166551353106416,2.8020522506474954,2.9622735499736264,0.9459127266192019,0.674842637580952,0.5440186871140104,1.24047694236563,0.0,1280.0,0.0,12.799999999988358,12.799999999988358,0.0,11,5,spiking,11,"[3, 3, 2, 3]",1.0,1280.0,0.0,0.0,1280,12.799999999988358,0.005752205893813834,0.9999835203076295,0.006569685098347979,0.005568953243301566,1.2746336095015502,0.005757610384526729,13500,27000,1185.0,4500,1.0,"[3, 3, 2, 3]",1.4018954536647573e-15,0.00607717064602946,0.009208652373200555,1.0361212076443862,0.006569685098347979,True,,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",0.4690733933407863,
pyragas,0.54,0.8,1280,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1602880041293975,0.7985179970812322,1.6072929956217457,1.1602677105509744,0.7985141688371903,1.6072852899596861,1.0846512303763423,0.5791462543076985,2,14,7,-100.0,2.825463912284734e-05,0.005085835042107896,0.009999999999990905,0.000654181543309027,0.2330641781893502,nan,nan,1.5057610495749623,4.1597550349714325,1.1602677105509744,0.7985141688371903,1.6072852899596861,2.825463912284734e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.005187436065412766,0.002684318237919106,0.005361679353119669,0.003977823047270954,2.809092973802377,2.9622735499736264,0.9482895237097151,0.6748209274318333,0.5440186871140104,1.2404370353741372,0.0,1280.0,0.0,12.799999999988358,12.799999999988358,0.0,11,5,spiking,11,"[3, 3, 2, 3]",1.0,1280.0,0.0,0.0,1280,12.799999999988358,0.005361679353119669,0.9999856798783655,0.006139711012967813,0.00592537449978534,1.2707634367132616,0.006124404756875379,13500,27000,1185.0,4500,1.0,"[3, 3, 2, 3]",2.702860675631157e-16,0.007175244260500004,0.009195080136043778,1.0361407953002675,0.006139711012967813,True,,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",0.46674884804504635,
pyragas,0.605,0.8,1280,-1,raw_readout,True,False,,,27000,normalized_esn_coordinates,,20.0,controller_validation,chaotic_bursting,gbrt,9000,1140.0,0.2,rest_state_from_quiet_training_data,9000,27000,"zero_based_half_open_[start,end)",18000,1.1602635804636288,0.7985163974979052,1.6072897759083682,1.1602442673114934,0.7985124011981921,1.607281731976283,1.0846512303763423,0.5791462543076985,2,14,7,-100.0,3.191042436756543e-05,0.005743876386156554,0.009999999999990905,0.0006580975635766385,0.26111819963806826,nan,nan,1.5055163148883157,4.1597550349714325,1.1602442673114934,0.7985124011981921,1.607281731976283,3.191042436756543e-05,control_effort_mean_sq,corrected_feedback_input_target_rmse,evaluation_time_to_tolerance,0.004863934726195839,0.002561579070530695,0.005026213531359426,0.003796069427028812,2.813498016560973,2.9622735499736264,0.9497765716424205,0.6747977400760149,0.5440186871140104,1.2403944130224283,0.0,1280.0,0.0,12.799999999988358,12.799999999988358,0.0,11,5,spiking,11,"[3, 3, 2, 3]",1.0,1280.0,0.0,0.0,1280,12.799999999988358,0.005026213531359426,0.9999874143400805,0.005740639766791732,0.006217284311937415,1.2545610939804963,0.006424715851688488,13500,27000,1185.0,4500,1.0,"[3, 3, 2, 3]",5.285132471330839e-16,0.008040943425491942,0.00918471998796219,1.0361492890757757,0.005740639766791732,True,,"delay_mismatch, fixed-delay recurrence, feedback decay, and noninvasiveness are reported but are not hard pass criteria",0.4649749128311933,
